"year","mun","cont","kg"
2022,"Abiego",3,6900
2022,"Abizanda",6,0
2022,"Adahuesca",2,5800
2022,"Agüero",3,2700
2022,"Aínsa-Sobrarbe",18,369960
2022,"Aisa",21,29560
2022,"Albalate de Cinca",6,20740
2022,"Albalatillo",3,4800
2022,"Albelda",8,11300
2022,"Albero Alto",1,1200
2022,"Albero Bajo",2,2600
2022,"Alberuela de Tubo",3,4100
2022,"Alcalá de Gurrea",6,8300
2022,"Alcalá del Obispo",5,4200
2022,"Alcampell",5,13600
2022,"Alcolea de Cinca",6,23200
2022,"Alcubierre",2,6900
2022,"Alerre",3,5400
2022,"Alfántega",1,1800
2022,"Almudévar",25,42300
2022,"Almunia de San Juan",5,11040
2022,"Almuniente",5,3300
2022,"Alquézar",10,35020
2022,"Altorricón",11,25200
2022,"Angüés",6,6400
2022,"Ansó",7,16400
2022,"Antillón",1,600
2022,"Aragüés del Puerto",2,4600
2022,"Arén",9,12640
2022,"Argavieso",1,2100
2022,"Arguis",5,4300
2022,"Ayerbe",16,24500
2022,"Azanuy-Alins",2,5900
2022,"Azara",2,1600
2022,"Azlor",1,2400
2022,"Baélls",3,1400
2022,"Bailo",6,10600
2022,"Baldellou",1,2200
2022,"Ballobar",6,22800
2022,"Banastás",3,6800
2022,"Barbastro",105,371920
2022,"Barbués",1,800
2022,"Barbuñales",2,1600
2022,"Bárcabo",3,0
2022,"Belver de Cinca",11,19640
2022,"Benabarre",18,28560
2022,"Benasque",29,141840
2022,"Beranuy",5,2000
2022,"Berbegal",4,3100
2022,"Bielsa",10,0
2022,"Bierge",15,20640
2022,"Biescas",46,0
2022,"Binaced",11,28660
2022,"Binéfar",69,161120
2022,"Bisaurri",4,1600
2022,"Biscarrués",4,5100
2022,"Blecua y Torres",2,3800
2022,"Boltaña",12,0
2022,"Bonansa",1,2200
2022,"Borau",2,4000
2022,"Broto",9,0
2022,"Caldearenas",8,0
2022,"Campo",7,14800
2022,"Camporrélls",5,3700
2022,"Canal de Berdún",9,16280
2022,"Candasnos",7,8300
2022,"Canfranc",13,36720
2022,"Capdesaso",1,1400
2022,"Capella",4,9520
2022,"Casbas de Huesca",9,10000
2022,"Castejón de Monegros",4,7000
2022,"Castejón de Sos",12,33160
2022,"Castejón del Puente",5,6400
2022,"Castelflorite",1,2800
2022,"Castiello de Jaca",10,13760
2022,"Castigaleu",2,2300
2022,"Castillazuelo",1,3000
2022,"Castillonroy",7,4800
2022,"Chalamera",2,3000
2022,"Chía",2,5000
2022,"Chimillas",4,7100
2022,"Colungo",2,4700
2022,"Esplús",9,13980
2022,"Estada",2,3000
2022,"Estadilla",6,11600
2022,"Estopiñán del Castillo",4,8100
2022,"Fago",2,1200
2022,"Fanlo",3,0
2022,"Fiscal",6,0
2022,"Fonz",6,13000
2022,"Foradada del Toscar",6,3800
2022,"Fraga",67,238660
2022,"Fueva, La",6,0
2022,"Gistaín",1,0
2022,"Grado, El",17,22860
2022,"Grañén",19,28520
2022,"Graus",50,90060
2022,"Gurrea de Gállego",17,23160
2022,"Hoz de Jaca",2,0
2022,"Hoz y Costean",2,2800
2022,"Huerto",3,2800
2022,"Huesca",445,1005420
2022,"Ibieca",1,2000
2022,"Igriés",4,8300
2022,"Ilche",4,2100
2022,"Isábena",11,15500
2022,"Jaca",146,355700
2022,"Jasa",2,5800
2022,"Labuerda",5,0
2022,"Laluenga",2,2400
2022,"Lalueza",10,13400
2022,"Lanaja",10,11300
2022,"Laperdiguera",1,1000
2022,"Lascellas-Ponzano",7,1600
2022,"Lascuarre",2,4100
2022,"Laspaúles",3,6600
2022,"Laspuña",4,0
2022,"Loarre",8,9100
2022,"Loporzano",14,12080
2022,"Loscorrales",1,500
2022,"Lupiñén-Ortilla",5,9100
2022,"Monesma y Cajigar",3,900
2022,"Monflorite-Lascasas",10,9100
2022,"Montanuy",5,5400
2022,"Monzón",81,257900
2022,"Naval",4,6400
2022,"Novales",2,1900
2022,"Nueno",11,13500
2022,"Olvena",2,1200
2022,"Ontiñena",4,10200
2022,"Osso de Cinca",4,10100
2022,"Palo",1,0
2022,"Panticosa",37,0
2022,"Peñalba",4,14200
2022,"Peñas de Riglos, Las",17,16840
2022,"Peralta de Alcofea",4,7200
2022,"Peralta de Calasanz",7,10000
2022,"Peraltilla",3,1500
2022,"Perarrúa",4,3600
2022,"Pertusa",1,1100
2022,"Piracés",1,1400
2022,"Plan",5,0
2022,"Poleñino",3,4500
2022,"Pozán de Vero",1,3100
2022,"Puebla de Castro, La",11,19200
2022,"Puente de Montañana",5,8900
2022,"Puente la Reina de Jaca",4,9200
2022,"Puértolas",6,0
2022,"Pueyo de Araguás, El",4,0
2022,"Pueyo de Santa Cruz",2,5500
2022,"Quicena",4,4000
2022,"Robres",4,7200
2022,"Sabiñánigo",118,588170
