"year","mun","cont","kg"
2023,"Aiguaviva",12,29506
2023,"Bescanó",43,120650
2023,"Bordils",12,38504
2023,"Campllong",10,18432
2023,"Canet d'Adri",12,16594
2023,"Cassà de la Selva",65,126171
2023,"Celrà",31,117400
2023,"Cervià de Ter",7,23860
2023,"Flaçà",8,27236
2023,"Fornells de la Selva",15,59816
2023,"Girona",380,2257400
2023,"Juià",2,7274
2023,"Llagostera",43,284322
2023,"Llambilles",5,13513
2023,"Madremanya",3,19440
2023,"Quart",26,68267
2023,"Salt",110,407860
2023,"Sant Andreu Salou",1,2932
2023,"Sant Gregori",25,102592
2023,"Sant Joan de Mollet",3,10408
2023,"Sant Jordi Desvalls",10,32120
2023,"Sant Julià de Ramis",38,90197
2023,"Sant Martí de Llémena",6,16732
2023,"Sant Martí Vell",2,5140
2023,"Sarrià de Ter",36,104211
2023,"Vilablareix",23,84940
2023,"Viladasens",6,10281
