"year","mun","cont","kg"
2022,"Abengibre",7,6751
2022,"Alatoz",2,4781
2022,"Albacete",534,2030549
2022,"Albatana",7,9704
2022,"Alborea",7,8285
2022,"Alcadozo",3,2842
2022,"Alcalá del Júcar",13,15402
2022,"Alcaraz",15,10661
2022,"Almansa",70,314761
2022,"Alpera",14,29971
2022,"Ayna",7,17567
2022,"Balazote",16,17240
2022,"Ballestero, El",4,2612
2022,"Balsa de Ves",2,3326
2022,"Barrax",10,5598
2022,"Bienservida",5,3038
2022,"Bogarra",7,8151
2022,"Bonete",9,15306
2022,"Bonillo, El",15,21160
2022,"Carcelén",3,5008
2022,"Casas de Juan Núñez",7,13178
2022,"Casas de Lázaro",2,3046
2022,"Casas de Ves",5,10841
2022,"Casas-Ibáñez",27,92198
2022,"Caudete",77,239715
2022,"Cenizate",7,14595
2022,"Chinchilla de Monte-Aragón",38,66414
2022,"Corral-Rubio",4,4618
2022,"Cotillas",1,3057
2022,"Elche de la Sierra",24,55212
2022,"Férez",6,12219
2022,"Fuensanta",4,5996
2022,"Fuente-Álamo",17,32984
2022,"Fuentealbilla",13,26667
2022,"Gineta, La",17,26525
2022,"Golosalvo",2,1639
2022,"Hellín",161,322131
2022,"Herrera, La",3,1940
2022,"Higueruela",11,15456
2022,"Hoya-Gonzalo",5,5652
2022,"Jorquera",5,1970
2022,"Letur",11,25781
2022,"Lezuza",11,9002
2022,"Liétor",6,17561
2022,"Madrigueras",19,53874
2022,"Mahora",8,19869
2022,"Masegoso",2,276
2022,"Minaya",13,18402
2022,"Molinicos",6,13926
2022,"Montalvos",2,655
2022,"Montealegre del Castillo",12,21359
2022,"Motilleja",6,9163
2022,"Munera",17,31587
2022,"Navas de Jorquera",4,6280
2022,"Nerpio",11,23289
2022,"Ontur",9,26780
2022,"Ossa de Montiel",36,21045
2022,"Paterna del Madera",8,4632
2022,"Peñas de San Pedro",7,6331
2022,"Peñascosa",4,3080
2022,"Pétrola",4,4624
2022,"Povedilla",2,2824
2022,"Pozo Cañada",13,8610
2022,"Pozo-Lorente",5,4830
2022,"Pozohondo",11,7966
2022,"Pozuelo",3,5085
2022,"Recueja, La",4,1176
2022,"Riópar",19,43053
2022,"Robledo",6,4734
2022,"Roda, La",80,200616
2022,"Salobre",13,15347
2022,"San Pedro",15,19319
2022,"Socovos",10,17058
2022,"Tarazona de la Mancha",23,76424
2022,"Tobarra",50,102170
2022,"Valdeganga",11,25653
2022,"Vianos",3,3508
2022,"Villa de Ves",2,1496
2022,"Villalgordo del Júcar",10,12220
2022,"Villamalea",21,56766
2022,"Villapalacios",7,3176
2022,"Villarrobledo",120,277551
2022,"Villatoya",0,0
2022,"Villavaliente",10,14682
2022,"Villaverde de Guadalimar",4,5584
2022,"Viveros",3,3243
2022,"Yeste",23,30634
