"year","mun","cont","kg"
2023,"Acedera",5,5639
2023,"Aceuchal",32,27931
2023,"Ahillones",6,4991
2023,"Alange",12,15197
2023,"Albuera, La",11,9436
2023,"Alburquerque",31,39922
2023,"Alconchel",9,13282
2023,"Alconera",5,8156
2023,"Aljucén",5,3438
2023,"Almendral",7,10941
2023,"Almendralejo",186,348206
2023,"Arroyo de San Serván",27,27798
2023,"Atalaya",4,5809
2023,"Azuaga",44,54122
2023,"Badajoz",540,1581948
2023,"Barcarrota",17,13827
2023,"Baterno",2,1962
2023,"Benquerencia de la Serena",8,7299
2023,"Berlanga",18,16012
2023,"Bienvenida",13,21173
2023,"Bodonal de la Sierra",8,17966
2023,"Burguillos del Cerro",23,27222
2023,"Cabeza del Buey",21,33278
2023,"Cabeza la Vaca",14,30364
2023,"Calamonte",38,28490
2023,"Calera de León",9,18640
2023,"Calzadilla de los Barros",3,2917
2023,"Campanario",32,31315
2023,"Campillo de Llerena",2,1857
2023,"Capilla",1,1930
2023,"Carmonita",3,1793
2023,"Carrascalejo, El",4,2099
2023,"Casas de Don Pedro",10,10405
2023,"Casas de Reina",2,2847
2023,"Castilblanco",9,7215
2023,"Castuera",41,27731
2023,"Cheles",5,3428
2023,"Codosera, La",13,16714
2023,"Cordobilla de Lácara",8,10728
2023,"Coronada, La",18,7559
2023,"Corte de Peleas",7,4497
2023,"Cristina",2,2897
2023,"Don Álvaro",5,5533
2023,"Don Benito",209,293539
2023,"Entrín Bajo",5,4381
2023,"Esparragalejo",6,4225
2023,"Esparragosa de la Serena",5,5733
2023,"Esparragosa de Lares",2,3064
2023,"Feria",7,7223
2023,"Fregenal de la Sierra",21,55544
2023,"Fuenlabrada de los Montes",15,11279
2023,"Fuente de Cantos",30,55770
2023,"Fuente del Arco",7,8638
2023,"Fuente del Maestre",35,60891
2023,"Fuentes de León",14,21370
2023,"Garbayuela",2,1978
2023,"Garlitos",2,2885
2023,"Garrovilla, La",15,7365
2023,"Granja de Torrehermosa",11,14443
2023,"Guadiana",10,7159
2023,"Guareña",28,52933
2023,"Haba, La",9,9069
