"year","mun","cont","kg"
2023,"Ababuj",1,1800
2023,"Abejuela",1,2000
2023,"Aguatón",1,400
2023,"Aguaviva",6,15060
2023,"Aguilar del Alfambra",1,1800
2023,"Alacón",4,4200
2023,"Alba",1,1280
2023,"Albalate del Arzobispo",7,13940
2023,"Albarracín",6,31640
2023,"Albentosa",9,11600
2023,"Alcaine",2,3000
2023,"Alcalá de la Selva",12,18940
2023,"Alcañiz",100,231720
2023,"Alcorisa",16,38040
2023,"Alfambra",5,7400
2023,"Aliaga",7,14160
2023,"Allepuz",2,3900
2023,"Alloza",4,7800
2023,"Allueva",1,700
2023,"Almohaja",1,400
2023,"Alobras",2,1800
2023,"Alpeñés",1,1100
2023,"Anadón",2,2600
2023,"Andorra",47,81720
2023,"Arcos de las Salinas",3,5800
2023,"Arens de Lledó",2,8100
2023,"Argente",2,3200
2023,"Ariño",10,12140
2023,"Azaila",2,1600
2023,"Bádenas",1,1400
2023,"Báguena",2,7100
2023,"Bañón",2,2500
2023,"Barrachina",3,3400
2023,"Bea",2,3400
2023,"Beceite",10,26860
2023,"Bello",2,2680
2023,"Belmonte de San José",2,2600
2023,"Berge",2,4000
2023,"Bezas",1,1200
2023,"Blancas",2,3300
2023,"Blesa",2,900
2023,"Bordón",2,2400
2023,"Bronchales",9,10780
2023,"Bueña",2,1200
2023,"Burbáguena",2,4920
2023,"Cabra de Mora",1,3000
2023,"Calaceite",9,28320
2023,"Calamocha",45,67220
2023,"Calanda",15,34080
2023,"Calomarde",1,1600
2023,"Camañas",1,800
2023,"Camarena de la Sierra",7,4740
2023,"Camarillas",1,800
2023,"Caminreal",4,13200
2023,"Cañada de Benatanduz",2,1300
2023,"Cañada de Verich, La",3,4000
2023,"Cañada Vellida",1,800
2023,"Cañizar del Olivar",2,1900
2023,"Cantavieja",10,27160
2023,"Cascante del Río",1,1300
2023,"Castejón de Tornos",2,1000
2023,"Castel de Cabra",2,2100
2023,"Castellar, El",1,1800
2023,"Castellote",13,16340
2023,"Castelnou",1,2500
2023,"Castelserás",6,15600
2023,"Cedrillas",5,9800
2023,"Celadas",2,2400
2023,"Cella",16,45980
2023,"Cerollera, La",2,2020
2023,"Codoñera, La",3,5300
2023,"Corbalán",1,2600
2023,"Cortes de Aragón",2,1500
2023,"Cosa",2,1500
2023,"Cretas",6,19900
2023,"Crivillén",2,2100
2023,"Cuba, La",2,1100
2023,"Cubla",1,1400
2023,"Cucalón",2,2400
2023,"Cuervo, El",1,1500
2023,"Cuevas de Almudén",2,1600
2023,"Cuevas Labradas",1,2400
2023,"Ejulve",2,3700
2023,"Escorihuela",1,2400
2023,"Escucha",3,3100
2023,"Estercuel",5,9600
2023,"Ferreruela de Huerva",3,3400
2023,"Fonfría",2,800
2023,"Formiche Alto",4,3600
2023,"Fórnoles",1,2500
2023,"Fortanete",2,5900
2023,"Foz-Calanda",3,3700
2023,"Fresneda, La",3,16900
2023,"Frías de Albarracín",3,1200
2023,"Fuenferrada",1,1200
2023,"Fuentes Calientes",1,2700
2023,"Fuentes Claras",2,7100
2023,"Fuentes de Rubielos",3,3700
2023,"Fuentespalda",5,9300
2023,"Galve",2,5480
2023,"Gargallo",2,5480
2023,"Gea de Albarracín",3,7300
2023,"Ginebrosa, La",2,3700
2023,"Griegos",1,2200
2023,"Guadalaviar",2,2200
2023,"Gúdar",3,1300
2023,"Híjar",7,27100
2023,"Hinojosa de Jarque",2,1800
2023,"Hoz de la Vieja, La",2,2600
2023,"Huesa del Común",3,3000
2023,"Iglesuela del Cid, La",6,9120
2023,"Jabaloyas",1,1200
2023,"Jarque de la Val",1,400
2023,"Jatiel",1,900
2023,"Jorcas",1,600
2023,"Josa",1,1600
2023,"Lagueruela",1,1300
2023,"Lanzuela",1,1300
2023,"Libros",1,1500
2023,"Lidón",1,1100
2023,"Linares de Mora",5,11800
2023,"Lledó",2,1600
2023,"Loscos",1,5700
2023,"Maicas",1,500
2023,"Manzanera",11,18700
2023,"Martín del Río",4,5100
2023,"Mas de las Matas",8,20360
2023,"Mata de los Olmos, La",3,2400
2023,"Mazaleón",5,11980
2023,"Mezquita de Jarque",1,2200
2023,"Mirambel",2,3340
2023,"Miravete de la Sierra",1,0
2023,"Molinos",4,5000
2023,"Monforte de Moyuela",1,1200
2023,"Monreal del Campo",16,36860
2023,"Monroyo",6,10460
2023,"Montalbán",10,14680
2023,"Monteagudo del Castillo",1,2200
2023,"Monterde de Albarracín",1,1500
2023,"Mora de Rubielos",15,44180
2023,"Moscardón",1,2000
2023,"Mosqueruela",7,12900
2023,"Muniesa",7,5680
2023,"Noguera de Albarracín",1,2500
2023,"Nogueras",2,1000
