"year","mun","cont","kg"
2023,"Castellar del Vallès",95,468240
2023,"Gallifa",8,10140
2023,"Matadepera",4,321580
2023,"Palau-solità i Plegamans",75,374580
2023,"Polinyà",89,141460
2023,"Rellinars",9,31400
2023,"Rubí",435,1308000
2023,"Sabadell",916,3550720
2023,"Sant Llorenç Savall",20,58980
2023,"Sant Quirze del Vallès",109,383360
2023,"Santa Perpètua de Mogoda",140,415920
2023,"Sentmenat",4,201400
2023,"Terrassa",1153,4001020
2023,"Ullastrell",16,47040
2023,"Vacarisses",3,217680
2023,"Viladecavalls",131,176720
