"year","mun","cont","kg"
2022,"Aín",2,3560
2022,"Albocàsser",11,38257
2022,"Alcalà de Xivert",103,282472
2022,"Alcora, l'",62,132360
2022,"Alcudia de Veo",3,3200
2022,"Alfondeguilla",5,7620
2022,"Algimia de Almonacid",5,3840
2022,"Almassora",76,202060
2022,"Almedíjar",2,5440
2022,"Almenara",52,85240
2022,"Alqueries, les/Alquerías del Niño Perdido",22,39720
2022,"Altura",13,25280
2022,"Arañuel",6,8860
2022,"Ares del Maestrat",4,3900
2022,"Argelita",4,5160
2022,"Artana",12,25820
2022,"Atzeneta del Maestrat",11,25880
2022,"Ayódar",5,6320
2022,"Azuébar",3,6340
2022,"Barracas",5,9800
2022,"Bejís",5,6300
2022,"Benafer",1,2340
2022,"Benafigos",3,5240
2022,"Benassal",7,11906
2022,"Benicarló",186,464560
2022,"Benicasim/Benicàssim",165,635140
2022,"Benlloch",8,15708
2022,"Betxí",58,112660
2022,"Borriana/Burriana",164,343080
2022,"Borriol",28,63280
2022,"Cabanes",46,88796
2022,"Càlig",15,30571
2022,"Canet lo Roig",5,6849
2022,"Castell de Cabres",1,1200
2022,"Castellfort",3,3000
2022,"Castellnovo",6,13720
2022,"Castellón de la Plana/Castelló de la Plana",923,1837340
2022,"Castillo de Villamalefa",2,3300
2022,"Catí",9,15580
2022,"Caudiel",5,8220
2022,"Cervera del Maestre",4,8116
2022,"Chilches/Xilxes",40,56780
2022,"Chodos/Xodos",2,2700
2022,"Chóvar",3,7080
2022,"Cinctorres",6,11240
2022,"Cirat",5,9000
2022,"Cortes de Arenoso",6,9500
2022,"Costur",3,8500
2022,"Coves de Vinromà, les",7,21088
2022,"Culla",6,7500
2022,"Eslida",9,10640
2022,"Espadilla",2,3040
2022,"Fanzara",5,5400
2022,"Figueroles",7,12760
2022,"Forcall",5,6900
2022,"Fuente la Reina",1,2900
2022,"Fuentes de Ayódar",1,2780
2022,"Gaibiel",4,7900
2022,"Geldo",4,5700
2022,"Herbés",1,2900
2022,"Higueras",1,700
2022,"Jana, la",6,7600
2022,"Jérica",13,28920
2022,"Llosa, la",13,7900
2022,"Llucena/Lucena del Cid",13,26300
2022,"Ludiente",5,4300
2022,"Mata de Morella, la",1,1900
2022,"Matet",4,2400
2022,"Moncofa",47,97900
2022,"Montán",5,10100
2022,"Montanejos",6,26680
2022,"Morella",16,74989
2022,"Navajas",6,10260
2022,"Nules",77,141700
2022,"Olocau del Rey",1,1000
2022,"Onda",109,229360
2022,"Oropesa del Mar/Orpesa",151,343380
2022,"Palanques",1,600
2022,"Pavías",2,2500
2022,"Peníscola/Peñíscola",86,315386
2022,"Pina de Montalgrao",1,2320
2022,"Pobla de Benifassà, la",11,9600
2022,"Pobla Tornesa, la",10,21760
2022,"Portell de Morella",2,1400
2022,"Puebla de Arenoso",5,6700
2022,"Ribesalbes",8,13180
2022,"Rossell",8,16767
2022,"Sacañet",2,3100
2022,"Salzadella, la",6,12360
2022,"San Rafael del Río",10,11668
2022,"Sant Joan de Moró",17,26580
2022,"Sant Jordi/San Jorge",12,37894
2022,"Sant Mateu",15,20420
2022,"Santa Magdalena de Pulpis",10,10143
2022,"Segorbe",74,113240
2022,"Serratella, la",1,1100
2022,"Sierra Engarcerán",11,17100
2022,"Soneja",11,23580
2022,"Sot de Ferrer",4,8980
2022,"Sueras/Suera",4,8260
2022,"Tales",7,8920
2022,"Teresa",3,3920
2022,"Tírig",4,3700
2022,"Todolella",3,1100
2022,"Toga",2,2640
2022,"Torás",2,3500
2022,"Toro, El",4,6820
2022,"Torralba del Pinar",1,2460
2022,"Torre d'En Besora, la",3,2100
2022,"Torre d'en Doménec, la",3,3527
2022,"Torreblanca",43,134661
2022,"Torrechiva",2,2760
2022,"Traiguera",9,14280
2022,"Useras/Useres, les",10,18860
2022,"Vall d'Alba",20,41040
2022,"Vall d'Uixó, la",179,302360
2022,"Vall de Almonacid",4,4860
2022,"Vallat",1,2720
2022,"Vallibona",2,3300
2022,"Vila-real",196,500160
2022,"Vilafamés",10,24840
2022,"Vilanova d'Alcolea",4,9440
2022,"Vilar de Canes",2,400
2022,"Vilavella, la",13,34040
2022,"Villafranca del Cid/Vilafranca",24,30040
2022,"Villahermosa del Río",4,6480
2022,"Villamalur",1,2720
2022,"Villanueva de Viver",2,2900
2022,"Villores",2,1300
2022,"Vinaròs",174,639679
2022,"Vistabella del Maestrat",5,12540
2022,"Viver",15,20960
2022,"Xert",9,27986
2022,"Zorita del Maestrazgo",2,1800
2022,"Zucaina",3,3500
