"year","mun","cont","kg"
2023,"Allande",8,5000
2023,"Aller",60,131945
2023,"Amieva",6,5000
2023,"Avilés",257,1091320
2023,"Belmonte de Miranda",9,11300
2023,"Bimenes",11,17770
2023,"Boal",11,19080
2023,"Cabrales",25,41490
2023,"Cabranes",19,28090
2023,"Candamo",28,29100
2023,"Cangas de Onís",61,104670
2023,"Cangas del Narcea",47,48700
2023,"Caravia",14,15860
2023,"Carreño",85,211625
2023,"Caso",16,36000
2023,"Castrillón",122,364000
2023,"Castropol",48,86876
2023,"Coaña",28,48575
2023,"Colunga",47,81250
2023,"Corvera de Asturias",83,160610
2023,"Cudillero",48,116260
2023,"Degaña",15,7000
2023,"Franco, El",40,58450
2023,"Gijón",1447,5404093
2023,"Gozón",73,225230
2023,"Grado",55,97638
2023,"Grandas de Salime",7,14420
2023,"Ibias",13,5340
2023,"Illano",2,4600
2023,"Illas",9,18045
2023,"Langreo",256,456299
2023,"Laviana",51,128411
2023,"Lena",79,118770
2023,"Llanera",98,312360
2023,"Llanes",84,218368
2023,"Mieres",146,621160
2023,"Morcín",16,25920
2023,"Muros de Nalón",28,45930
2023,"Nava",53,79500
2023,"Navia",83,174015
2023,"Noreña",30,97397
2023,"Onís",8,19100
2023,"Oviedo",176,4063887
2023,"Parres",48,102350
2023,"Peñamellera Alta",12,15580
2023,"Peñamellera Baja",21,32360
2023,"Pesoz",2,2420
2023,"Piloña",64,124050
2023,"Ponga",9,8890
2023,"Pravia",49,81760
2023,"Proaza",6,19320
2023,"Quirós",12,21150
2023,"Regueras, Las",25,32540
2023,"Ribadedeva",31,55982
2023,"Ribadesella",62,136980
2023,"Ribera de Arriba",26,33500
2023,"Riosa",14,24580
2023,"Salas",37,41560
2023,"San Martín de Oscos",3,4300
2023,"San Martín del Rey Aurelio",69,206540
2023,"San Tirso de Abres",6,12174
2023,"Santa Eulalia de Oscos",8,17420
2023,"Santo Adriano",7,5500
2023,"Sariego",17,21570
2023,"Siero",267,731863
2023,"Sobrescobio",11,30950
2023,"Somiedo",13,22680
2023,"Soto del Barco",29,51210
2023,"Tapia de Casariego",44,96980
2023,"Taramundi",12,18800
2023,"Teverga",14,19020
2023,"Tineo",82,62500
2023,"Valdés",115,170510
2023,"Vegadeo",33,82650
2023,"Villanueva de Oscos",3,2300
2023,"Villaviciosa",154,374642
2023,"Villayón",11,16760
2023,"Yernes y Tameza",3,4000
