"year","mun","cont","kg"
2021,"Castellar del Vallès",95,480320
2021,"Gallifa",8,4620
2021,"Matadepera",4,359100
2021,"Palau-solità i Plegamans",162,435740
2021,"Polinyà",77,150080
2021,"Rellinars",38,43040
2021,"Rubí",435,1367540
2021,"Sabadell",918,3685280
2021,"Sant Llorenç Savall",25,62240
2021,"Sant Quirze del Vallès",108,417180
2021,"Santa Perpètua de Mogoda",117,432940
2021,"Sentmenat",0,207040
2021,"Terrassa",1153,4091900
2021,"Ullastrell",15,51440
2021,"Vacarisses",62,240860
2021,"Viladecavalls",131,200480
