"year","mun","cont","kg"
2023,"Abaltzisketa",4,15677
2023,"Aduna",9,23337
2023,"Aia",25,88865
2023,"Aizarnazabal",4,22602
2023,"Albiztur",5,11465
2023,"Alegia",15,52491
2023,"Alkiza",0,11910
2023,"Altzaga",5,7619
2023,"Altzo",4,14214
2023,"Amezketa",8,34022
2023,"Andoain",62,441551
2023,"Anoeta",13,55906
2023,"Antzuola",12,79976
2023,"Arama",3,6212
2023,"Aretxabaleta",54,233033
2023,"Arrasate/Mondragón",158,758060
2023,"Asteasu",14,47680
2023,"Astigarraga",51,312821
2023,"Ataun",23,49945
2023,"Azkoitia",71,372802
2023,"Azpeitia",86,514141
2023,"Baliarrain",1,2573
2023,"Beasain",55,455173
2023,"Beizama",2,4396
2023,"Belauntza",6,12607
2023,"Berastegi",4,37718
2023,"Bergara",77,557983
2023,"Berrobi",3,21285
2023,"Bidania-Goiatz",5,23703
2023,"Deba",32,273259
2023,"Donostia/San Sebastián",647,7233455
2023,"Eibar",104,791579
2023,"Elduain",2,9795
2023,"Elgeta",10,38107
2023,"Elgoibar",50,377216
2023,"Errenteria",139,1004336
2023,"Errezil",5,24659
2023,"Eskoriatza",30,128960
2023,"Ezkio-Itsaso",8,29480
2023,"Gabiria",11,32347
2023,"Gaintza",2,4723
2023,"Gaztelu",1,4871
2023,"Getaria",22,224567
2023,"Hernani",78,675916
2023,"Hernialde",4,9561
2023,"Hondarribia",107,669235
2023,"Ibarra",28,124776
2023,"Idiazabal",18,73965
2023,"Ikaztegieta",5,14718
2023,"Irun",298,1880813
2023,"Irura",15,43264
2023,"Itsasondo",10,15059
2023,"Larraul",1,6953
2023,"Lasarte-Oria",60,529371
2023,"Lazkao",36,194479
2023,"Leaburu",6,15887
2023,"Legazpi",32,252675
2023,"Legorreta",11,50732
2023,"Leintz-Gatzaga",3,12739
2023,"Lezo",44,202655
2023,"Lizartza",6,15002
2023,"Mendaro",10,65457
2023,"Mutiloa",4,12769
2023,"Mutriku",39,237963
2023,"Oiartzun",104,416144
2023,"Olaberria",17,36293
2023,"Oñati",92,475146
2023,"Ordizia",46,347600
2023,"Orendain",1,8983
2023,"Orexa",2,3544
2023,"Orio",34,250941
2023,"Ormaiztegi",7,50230
2023,"Pasaia",71,503935
2023,"Segura",9,52333
2023,"Soraluze-Placencia de las Armas",19,124998
2023,"Tolosa",85,774963
2023,"Urnieta",39,200919
2023,"Urretxu",30,253909
2023,"Usurbil",45,204760
2023,"Villabona",21,195101
2023,"Zaldibia",9,43561
2023,"Zarautz",112,1011888
2023,"Zegama",16,63060
2023,"Zerain",4,13452
2023,"Zestoa",33,156002
2023,"Zizurkil",21,134022
2023,"Zumaia",58,483862
2023,"Zumarraga",41,288525
