"year","mun","cont","kg"
2022,"Amer",24,64400
2022,"Anglès",27,103500
2022,"Arbúcies",41,159120
2022,"Blanes",276,1172920
2022,"Breda",31,123340
2022,"Brunyola",9,14420
2022,"Caldes de Malavella",58,268740
2022,"Cellera de Ter, La",18,40780
2022,"Fogars de la Selva",14,82360
2022,"Hostalric",32,105920
2022,"Lloret de Mar",171,1265360
2022,"Maçanet de la Selva",38,144100
2022,"Massanes",11,90660
2022,"Osor",9,13500
2022,"Riells i Viabrea",23,91540
2022,"Riudarenes",35,71080
2022,"Riudellots de la Selva",15,51200
2022,"Sant Feliu de Buixalleu",18,69080
2022,"Sant Hilari Sacalm",34,168520
2022,"Sant Julià del Llor i Bonmatí",18,31260
2022,"Santa Coloma de Farners",107,305100
2022,"Sils",47,180200
2022,"Susqueda",5,2220
2022,"Tossa de Mar",82,530700
2022,"Vidreres",59,143260
2022,"Vilobí d'Onyar",35,79080
