"year","mun","cont","kg"
2022,"Abenójar",11,22859
2022,"Agudo",6,13071
2022,"Alamillo",4,5657
2022,"Albaladejo",3,8449
2022,"Alcázar de San Juan",109,297130
2022,"Alcoba",5,8455
2022,"Alcolea de Calatrava",7,42613
2022,"Alcubillas",5,6121
2022,"Aldea del Rey",10,10452
2022,"Alhambra",6,7880
2022,"Almadén",19,30658
2022,"Almadenejos",2,2336
2022,"Almagro",52,127230
2022,"Almedina",6,8545
2022,"Almodóvar del Campo",38,98738
2022,"Almuradiel",11,11786
2022,"Anchuras",3,970
2022,"Arenales de San Gregorio",3,5560
2022,"Arenas de San Juan",6,10040
2022,"Argamasilla de Alba",25,66660
2022,"Argamasilla de Calatrava",31,93070
2022,"Arroba de los Montes",4,5686
2022,"Ballesteros de Calatrava",7,7877
2022,"Bolaños de Calatrava",62,177691
2022,"Brazatortas",5,14931
2022,"Cabezarados",2,5917
2022,"Cabezarrubias del Puerto",5,7000
2022,"Calzada de Calatrava",14,36380
2022,"Campo de Criptana",53,127960
2022,"Cañada de Calatrava",4,593
2022,"Caracuel de Calatrava",1,1626
2022,"Carrión de Calatrava",32,109286
2022,"Carrizosa",5,13955
2022,"Castellar de Santiago",13,19462
2022,"Chillón",7,18516
2022,"Ciudad Real",280,1159755
2022,"Corral de Calatrava",10,18173
2022,"Cortijos, Los",6,14339
2022,"Cózar",8,19182
2022,"Daimiel",77,238275
2022,"Fernán Caballero",8,20844
2022,"Fontanarejo",3,2054
2022,"Fuencaliente",10,16885
2022,"Fuenllana",3,4775
2022,"Fuente el Fresno",10,40440
2022,"Granátula de Calatrava",5,7064
2022,"Guadalmez",3,2506
2022,"Herencia",32,82100
2022,"Hinojosas de Calatrava",4,13924
2022,"Horcajo de los Montes",7,15281
2022,"Labores, Las",3,5420
2022,"Llanos del Caudillo",6,10518
2022,"Luciana",3,2739
2022,"Malagón",46,91673
2022,"Manzanares",102,315922
2022,"Membrilla",21,116343
2022,"Mestanza",3,7071
2022,"Miguelturra",67,309554
2022,"Montiel",8,12321
2022,"Moral de Calatrava",20,57783
2022,"Navalpino",3,4626
2022,"Navas de Estena",3,9795
2022,"Pedro Muñoz",28,72830
2022,"Picón",6,10940
2022,"Piedrabuena",20,80497
2022,"Poblete",18,45864
2022,"Porzuna",14,16568
2022,"Pozuelo de Calatrava",17,52806
2022,"Pozuelos de Calatrava, Los",3,4024
2022,"Puebla de Don Rodrigo",6,8257
2022,"Puebla del Príncipe",5,8204
2022,"Puerto Lápice",7,8204
2022,"Puertollano",190,395750
2022,"Retuerta del Bullaque",7,16164
2022,"Robledo, El",14,16166
2022,"Ruidera",13,23483
2022,"Saceruela",14,8749
2022,"San Carlos del Valle",7,27194
2022,"San Lorenzo de Calatrava",3,1704
2022,"Santa Cruz de los Cáñamos",6,3824
2022,"Santa Cruz de Mudela",39,85608
2022,"Socuéllamos",48,117800
2022,"Solana del Pino",4,6323
2022,"Solana, La",63,191214
2022,"Terrinches",3,6771
2022,"Tomelloso",117,350760
2022,"Torralba de Calatrava",24,50521
2022,"Torre de Juan Abad",8,13007
2022,"Torrenueva",17,56897
2022,"Valdemanco del Esteras",2,0
2022,"Valdepeñas",210,614177
2022,"Valenzuela de Calatrava",5,6553
2022,"Villahermosa",16,25809
2022,"Villamanrique",8,12506
2022,"Villamayor de Calatrava",5,8029
2022,"Villanueva de la Fuente",11,21520
2022,"Villanueva de los Infantes",31,67210
2022,"Villanueva de San Carlos",5,6275
2022,"Villar del Pozo",1,593
2022,"Villarrubia de los Ojos",43,173283
2022,"Villarta de San Juan",12,26420
2022,"Viso del Marqués",28,40641
