"year","mun","cont","kg"
2022,"Biosca",4,4761
2022,"Cervera",43,245704
2022,"Estaràs",5,4421
2022,"Granyanella",9,3558
2022,"Granyena de Segarra",2,4107
2022,"Guissona",24,193309
2022,"Ivorra",1,2616
2022,"Massoteres",4,5755
2022,"Montoliu de Segarra",5,4708
2022,"Montornès de Segarra",2,2407
2022,"Oluges, Les",5,4342
2022,"Plans de Sió, Els",8,12818
2022,"Ribera d'Ondara",9,11536
2022,"Sanaüja",10,10254
2022,"Sant Guim de Freixenet",14,29297
2022,"Sant Guim de la Plana",2,4761
2022,"Sant Ramon",8,12556
2022,"Talavera",5,7612
2022,"Tarroja de Segarra",2,4578
2022,"Torà",8,32018
2022,"Torrefeta i Florejacs",11,16244
