"year","mun","cont","kg"
2021,"Biosca",4,4196
2021,"Cervera",43,219892
2021,"Estaràs",5,4055
2021,"Granyanella",9,3418
2021,"Granyena de Segarra",2,3748
2021,"Guissona",24,171874
2021,"Ivorra",1,2593
2021,"Massoteres",4,5257
2021,"Montoliu de Segarra",5,4503
2021,"Montornès de Segarra",2,2145
2021,"Oluges, Les",5,3984
2021,"Plans de Sió, Els",8,11857
2021,"Ribera d'Ondara",9,10160
2021,"Sanaüja",10,9335
2021,"Sant Guim de Freixenet",14,24964
2021,"Sant Guim de la Plana",2,4338
2021,"Sant Ramon",8,11716
2021,"Talavera",5,6766
2021,"Tarroja de Segarra",2,4408
2021,"Torà",8,28500
2021,"Torrefeta i Florejacs",11,14191
