"year","mun","cont","kg"
2023,"Alameda",24,60835
2023,"Alcaucín",28,41158
2023,"Alfarnate",8,18387
2023,"Alfarnatejo",4,6228
2023,"Algarrobo",48,139192
2023,"Algatocín",5,17695
2023,"Alhaurín de la Torre",163,446900
2023,"Alhaurín el Grande",100,281240
2023,"Almáchar",11,32533
2023,"Almargen",17,31215
2023,"Almogía",14,30509
2023,"Álora",53,87862
2023,"Alozaina",11,24122
2023,"Alpandeire",5,3034
2023,"Antequera",222,386323
2023,"Árchez",5,9321
2023,"Archidona",59,114156
2023,"Ardales",24,16589
2023,"Arenas",8,27657
2023,"Arriate",29,94219
2023,"Atajate",4,7565
2023,"Benadalid",3,5062
2023,"Benahavís",84,275529
2023,"Benalauría",3,9352
2023,"Benalmádena",328,2046960
2023,"Benamargosa",13,19471
2023,"Benamocarra",12,47139
2023,"Benaoján",9,18897
2023,"Benarrabá",5,18511
2023,"Borge, El",5,11492
2023,"Burgo, El",14,28970
2023,"Campillos",47,67448
2023,"Cañete la Real",13,26222
2023,"Canillas de Aceituno",8,39906
2023,"Canillas de Albaida",7,13833
2023,"Carratraca",6,4737
2023,"Cartajima",4,3011
2023,"Cártama",83,149080
2023,"Casabermeja",37,63363
2023,"Casarabonela",17,57320
2023,"Casares",89,195200
2023,"Coín",80,285700
2023,"Colmenar",20,60218
2023,"Comares",9,17111
2023,"Cómpeta",13,65939
2023,"Cortes de la Frontera",22,59923
2023,"Cuevas Bajas",13,15411
2023,"Cuevas de San Marcos",21,41103
2023,"Cuevas del Becerro",7,36957
2023,"Cútar",5,7636
2023,"Estepona",522,1570628
2023,"Faraján",2,2907
2023,"Frigiliana",24,141000
2023,"Fuengirola",376,2349727
2023,"Fuente de Piedra",20,16491
2023,"Gaucín",11,67408
2023,"Genalguacil",5,8387
2023,"Guaro",5,26846
2023,"Humilladero",36,19604
2023,"Igualeja",4,8604
2023,"Istán",16,19689
2023,"Iznate",7,14188
2023,"Jimera de Líbar",4,4988
2023,"Jubrique",9,11861
2023,"Júzcar",3,2732
2023,"Macharaviaya",4,9250
2023,"Málaga",1877,9431753
2023,"Manilva",136,509343
2023,"Marbella",983,4740513
2023,"Mijas",701,2619624
2023,"Moclinejo",5,21959
2023,"Mollina",46,59585
2023,"Monda",15,31878
2023,"Montecorto",6,14001
2023,"Montejaque",7,12058
2023,"Nerja",111,706820
2023,"Ojén",40,73299
2023,"Parauta",5,2918
2023,"Periana",23,54953
2023,"Pizarra",51,79060
2023,"Pujerra",2,3465
2023,"Rincón de la Victoria",192,773210
2023,"Riogordo",18,47720
2023,"Ronda",171,390753
2023,"Salares",3,4051
2023,"Sayalonga",9,27529
2023,"Sedella",5,13864
2023,"Serrato",5,7595
2023,"Sierra de Yeguas",20,20158
2023,"Teba",17,13356
2023,"Tolox",10,25426
2023,"Torremolinos",544,2066215
2023,"Torrox",102,484780
2023,"Totalán",4,12798
2023,"Valle de Abdalajís",17,43976
2023,"Vélez-Málaga",394,1169230
2023,"Villanueva de Algaidas",32,41426
2023,"Villanueva de la Concepción",23,53656
2023,"Villanueva de Tapia",16,14663
2023,"Villanueva del Rosario",22,52554
2023,"Villanueva del Trabuco",35,80443
2023,"Viñuela",21,42416
2023,"Yunquera",16,46000
