"year","mun","cont","kg"
2022,"Adamuz",20,32788
2022,"Aguilar de la Frontera",42,83281
2022,"Alcaracejos",4,14254
2022,"Almedinilla",11,37929
2022,"Almodóvar del Río",34,53953
2022,"Añora",5,10873
2022,"Baena",74,173963
2022,"Belalcázar",11,13103
2022,"Belmez",11,12613
2022,"Benamejí",20,36109
2022,"Blázquez, Los",3,4861
2022,"Bujalance",34,50022
2022,"Cabra",52,187926
2022,"Cañete de las Torres",10,17704
2022,"Carcabuey",11,21685
2022,"Cardeña",7,12823
2022,"Carlota, La",67,131813
2022,"Carpio, El",15,32248
2022,"Castro del Río",27,56034
2022,"Conquista",3,6482
2022,"Córdoba",1008,3955194
2022,"Doña Mencía",16,46612
2022,"Dos Torres",10,14824
2022,"Encinas Reales",10,28047
2022,"Espejo",12,22225
2022,"Espiel",8,10893
2022,"Fernán-Núñez",41,55794
2022,"Fuente Carreteros",5,14424
2022,"Fuente la Lancha",2,1260
2022,"Fuente Obejuna",23,20985
2022,"Fuente Palmera",32,58935
2022,"Fuente-Tójar",4,7222
2022,"Granjuela, La",2,4141
2022,"Guadalcázar",6,5841
2022,"Guijarrosa, La",4,0
2022,"Guijo, El",2,2141
2022,"Hinojosa del Duque",27,50673
2022,"Hornachuelos",16,17624
2022,"Iznájar",24,45011
2022,"Lucena",133,397738
2022,"Luque",23,45791
2022,"Montalbán de Córdoba",12,25086
2022,"Montemayor",16,33008
2022,"Montilla",77,242080
2022,"Montoro",39,78809
2022,"Monturque",7,12523
2022,"Moriles",22,27787
2022,"Nueva Carteya",15,20285
2022,"Obejo",9,10082
2022,"Palenciana",6,12763
2022,"Palma del Río",97,213006
2022,"Pedro Abad",15,25256
2022,"Pedroche",5,9812
2022,"Peñarroya-Pueblonuevo",38,56474
2022,"Posadas",31,49112
2022,"Pozoblanco",59,213163
2022,"Priego de Córdoba",99,217654
2022,"Puente Genil",96,272740
2022,"Rambla, La",25,45891
2022,"Rute",49,112428
2022,"San Sebastián de los Ballesteros",3,5681
2022,"Santa Eufemia",4,6502
2022,"Santaella",23,55574
2022,"Torrecampo",4,16694
2022,"Valenzuela",7,10062
2022,"Valsequillo",3,2101
2022,"Victoria, La",8,11723
2022,"Villa del Río",28,71928
2022,"Villafranca de Córdoba",21,35539
2022,"Villaharta",4,6182
2022,"Villanueva de Córdoba",38,85051
2022,"Villanueva del Duque",7,10112
2022,"Villanueva del Rey",7,3981
2022,"Villaralto",3,11283
2022,"Villaviciosa de Córdoba",11,18625
2022,"Viso, El",9,11943
2022,"Zuheros",3,7522
