"year","mun","cont","kg"
2021,"Alfoz de Lloredo",26,50471
2021,"Ampuero",27,55330
2021,"Anievas",5,4542
2021,"Arenas de Iguña",24,17297
2021,"Argoños",15,28901
2021,"Arnuero",16,158975
2021,"Arredondo",7,16624
2021,"Astillero, El",96,269241
2021,"Bárcena de Cicero",29,48878
2021,"Bárcena de Pie de Concha",9,7039
2021,"Bareyo",17,62190
2021,"Cabezón de la Sal",76,126096
2021,"Cabezón de Liébana",9,11776
2021,"Cabuérniga",18,9709
2021,"Camaleño",16,42421
2021,"Camargo",164,471100
2021,"Campoo de Enmedio",64,51672
2021,"Campoo de Yuso",27,22771
2021,"Cartes",44,76622
2021,"Castañeda",21,36091
2021,"Castro-Urdiales",155,903684
2021,"Cieza",4,3510
2021,"Cillorigo de Liébana",12,15533
2021,"Colindres",42,120611
2021,"Comillas",58,113243
2021,"Corrales de Buelna, Los",78,151137
2021,"Corvera de Toranzo",24,33672
2021,"Entrambasaguas",31,82580
2021,"Escalante",7,8475
2021,"Guriezo",19,40667
2021,"Hazas de Cesto",13,15834
2021,"Hermandad de Campoo de Suso",45,28215
2021,"Herrerías",8,7097
2021,"Lamasón",4,2492
2021,"Laredo",108,504069
2021,"Liendo",20,55339
2021,"Liérganes",21,48523
2021,"Limpias",14,30622
2021,"Luena",7,6798
2021,"Marina de Cudeyo",53,120252
2021,"Mazcuerras",20,34630
2021,"Medio Cudeyo",44,93979
2021,"Meruelo",20,16274
2021,"Miengo",84,95982
2021,"Miera",4,3612
2021,"Molledo",29,19373
2021,"Noja",67,243252
2021,"Penagos",19,29983
2021,"Peñarrubia",6,8726
2021,"Pesaguero",4,5338
2021,"Pesquera",4,2579
2021,"Piélagos",151,385531
2021,"Polaciones",3,4883
2021,"Polanco",35,57318
2021,"Potes",21,92975
2021,"Puente Viesgo",22,49706
2021,"Ramales de la Victoria",22,80771
2021,"Rasines",8,18757
2021,"Reinosa",110,182641
2021,"Reocín",50,159431
2021,"Ribamontán al Mar",39,181957
2021,"Ribamontán al Monte",23,49031
2021,"Rionansa",10,8288
2021,"Riotuerto",16,27969
2021,"Rozas de Valdearroyo, Las",8,8988
2021,"Ruente",14,21828
2021,"Ruesga",8,26375
2021,"Ruiloba",15,39925
2021,"San Felices de Buelna",28,14019
2021,"San Miguel de Aguayo",4,2914
2021,"San Pedro del Romeral",3,4544
2021,"San Roque de Riomiera",0,0
2021,"San Vicente de la Barquera",45,146399
2021,"Santa Cruz de Bezana",76,208036
2021,"Santa María de Cayón",59,113614
2021,"Santander",676,3372685
2021,"Santillana del Mar",27,108265
2021,"Santiurde de Reinosa",6,4904
2021,"Santiurde de Toranzo",20,13200
2021,"Santoña",54,345401
2021,"Saro",4,5258
2021,"Selaya",12,21631
2021,"Soba",20,9942
2021,"Solórzano",4,5675
2021,"Suances",104,172161
2021,"Tojos, Los",8,2552
2021,"Torrelavega",237,873697
2021,"Tresviso",3,4840
2021,"Tudanca",2,2390
2021,"Udías",10,5633
2021,"Val de San Vicente",37,84008
2021,"Valdáliga",28,51383
2021,"Valdeolea",31,28789
2021,"Valdeprado del Río",16,17563
2021,"Valderredible",55,34174
2021,"Valle de Villaverde",3,9108
2021,"Vega de Liébana",10,18875
2021,"Vega de Pas",5,9110
2021,"Villacarriedo",15,28415
2021,"Villaescusa",22,28656
2021,"Villafufre",10,7373
2021,"Voto",22,28369
