"year","mun","cont","kg"
2021,"Aguilar de Segarra",7,12509
2021,"Artés",31,177394
2021,"Avinyó",27,68592
2021,"Balsareny",41,78600
2021,"Calders",19,43867
2021,"Callús",24,54138
2021,"Cardona",40,94538
2021,"Castellbell i el Vilar",33,88756
2021,"Castellfollit del Boix",12,20279
2021,"Castellgalí",53,58081
2021,"Castellnou de Bages",8,35804
2021,"Estany, L'",9,16197
2021,"Fonollosa",24,49852
2021,"Gaià",4,7545
2021,"Manresa",257,1328689
2021,"Marganell",0,9900
2021,"Moià",51,185294
2021,"Monistrol de Calders",24,23364
2021,"Monistrol de Montserrat",20,54806
2021,"Mura",5,19860
2021,"Navarcles",50,181212
2021,"Navàs",37,182374
2021,"Pont de Vilomara i Rocafort, El",22,58105
2021,"Rajadell",9,21922
2021,"Sallent",49,133845
2021,"Sant Feliu Sasserra",5,16330
2021,"Sant Fruitós de Bages",52,215286
2021,"Sant Joan de Vilatorrada",90,220298
2021,"Sant Mateu de Bages",9,19418
2021,"Sant Salvador de Guardiola",39,88355
2021,"Sant Vicenç de Castellet",57,144859
2021,"Santa Maria d'Oló",14,28077
2021,"Santpedor",38,196505
2021,"Súria",33,130647
2021,"Talamanca",7,15022
