"year","mun","cont","kg"
2023,"Argelaguer",7,21822
2023,"Besalú",26,78100
2023,"Beuda",4,11558
2023,"Castellfollit de la Roca",8,30685
2023,"Maià de Montcal",12,32967
2023,"Mieres",4,13548
2023,"Montagut i Oix",17,52189
2023,"Olot",207,668309
2023,"Planes d'Hostoles, Les",18,47938
2023,"Preses, Les",22,56800
2023,"Riudaura",6,15456
2023,"Sales de Llierca",3,8009
2023,"Sant Aniol de Finestres",7,19683
2023,"Sant Feliu de Pallerols",19,50065
2023,"Sant Ferriol",7,16344
2023,"Sant Jaume de Llierca",8,22846
2023,"Sant Joan les Fonts",29,68108
2023,"Santa Pau",23,78553
2023,"Tortellà",10,28145
2023,"Vall d'en Bas, La",24,95071
2023,"Vall de Bianya, La",30,61383
