"year","mun","cont","kg"
2023,"Adalia",2,4317
2023,"Aguasal",1,4607
2023,"Aguilar de Campos",2,5233
2023,"Alaejos",10,32604
2023,"Alcazarén",12,16483
2023,"Aldea de San Miguel",3,4572
2023,"Aldeamayor de San Martín",74,71090
2023,"Almenara de Adaja",1,4349
2023,"Amusquillo",2,4500
2023,"Arroyo de la Encomienda",157,201683
2023,"Ataquines",8,17649
2023,"Bahabón",4,4640
2023,"Barcial de la Loma",1,4506
2023,"Barruelo del Valle",1,5607
2023,"Becilla de Valderaduey",4,5583
2023,"Benafarces",2,4923
2023,"Bercero",1,4225
2023,"Berceruelo",1,4684
2023,"Berrueces",1,5253
2023,"Bobadilla del Campo",4,5173
2023,"Bocigas",3,4818
2023,"Bocos de Duero",2,4780
2023,"Boecillo",31,64055
2023,"Bolaños de Campos",5,4395
2023,"Brahojos de Medina",3,5494
2023,"Bustillo de Chaves",2,9673
2023,"Cabezón de Pisuerga",22,49477
2023,"Cabezón de Valderaduey",1,4657
2023,"Cabreros del Monte",1,3919
2023,"Campaspero",10,25586
2023,"Campillo, El",2,4370
2023,"Camporredondo",2,4654
2023,"Canalejas de Peñafiel",1,4408
2023,"Canillas de Esgueva",1,4797
2023,"Carpio",6,15861
2023,"Casasola de Arión",6,4554
2023,"Castrejón de Trabancos",3,4746
2023,"Castrillo de Duero",8,4282
2023,"Castrillo-Tejeriego",1,4359
2023,"Castrobol",2,4988
2023,"Castrodeza",1,5204
2023,"Castromembibre",1,4719
2023,"Castromonte",6,9418
2023,"Castronuevo de Esgueva",6,4934
2023,"Castronuño",6,17550
2023,"Castroponce",2,4555
2023,"Castroverde de Cerrato",3,4532
2023,"Ceinos de Campos",3,5076
2023,"Cervillego de la Cruz",3,4854
2023,"Cigales",44,71342
2023,"Ciguñuela",2,3910
2023,"Cistérniga",50,106298
2023,"Cogeces de Íscar",2,4388
2023,"Cogeces del Monte",7,16337
2023,"Corcos",3,5024
2023,"Corrales de Duero",3,5154
2023,"Cubillas de Santa Marta",15,16766
2023,"Cuenca de Campos",1,4570
2023,"Curiel de Duero",3,5062
2023,"Encinas de Esgueva",3,4594
2023,"Esguevillas de Esgueva",4,5239
2023,"Fombellida",2,4907
2023,"Fompedraza",3,4739
2023,"Fontihoyuelo",1,4477
2023,"Fresno el Viejo",7,16126
2023,"Fuensaldaña",18,26644
2023,"Fuente el Sol",3,5418
2023,"Fuente-Olmedo",1,4572
2023,"Gallegos de Hornija",2,5171
2023,"Gatón de Campos",1,5240
2023,"Geria",7,17901
2023,"Herrín de Campos",1,10337
2023,"Hornillos de Eresma",4,15703
2023,"Íscar",45,62937
2023,"Laguna de Duero",108,186545
2023,"Langayo",3,5268
2023,"Llano de Olmedo",1,4650
2023,"Lomoviejo",3,4958
2023,"Manzanillo",1,4716
2023,"Marzales",1,4436
2023,"Matapozuelos",17,33072
2023,"Matilla de los Caños",1,4317
2023,"Mayorga",18,50503
2023,"Medina de Rioseco",32,69992
2023,"Medina del Campo",100,256915
2023,"Megeces",8,5177
2023,"Melgar de Abajo",2,5512
2023,"Melgar de Arriba",3,4558
2023,"Mojados",25,50806
2023,"Monasterio de Vega",1,5071
2023,"Montealegre de Campos",2,4228
2023,"Montemayor de Pililla",15,29961
2023,"Moral de la Reina",1,4363
2023,"Moraleja de las Panaderas",2,4530
2023,"Morales de Campos",2,5026
2023,"Mota del Marqués",12,17153
2023,"Mucientes",10,17922
2023,"Mudarra, La",2,5185
2023,"Muriel",4,4930
2023,"Nava del Rey",14,30111
2023,"Nueva Villa de las Torres",3,4755
2023,"Olivares de Duero",8,18919
2023,"Olmedo",43,67127
2023,"Olmos de Esgueva",2,5054
2023,"Olmos de Peñafiel",1,4938
2023,"Palazuelo de Vedija",3,5044
2023,"Parrilla, La",9,16919
2023,"Pedraja de Portillo, La",8,18652
2023,"Pedrajas de San Esteban",37,29651
2023,"Pedrosa del Rey",7,10163
2023,"Peñafiel",65,78248
2023,"Peñaflor de Hornija",2,4677
2023,"Pesquera de Duero",9,39664
2023,"Piña de Esgueva",3,4769
2023,"Piñel de Abajo",3,5094
2023,"Piñel de Arriba",2,4602
2023,"Pollos",3,15825
2023,"Portillo",16,33896
2023,"Pozal de Gallinas",6,16602
2023,"Pozaldez",7,16147
2023,"Pozuelo de la Orden",1,4484
2023,"Puras",1,4496
2023,"Quintanilla de Arriba",2,4783
2023,"Quintanilla de Onésimo",13,5096
2023,"Quintanilla de Trigueros",3,28857
2023,"Quintanilla del Molar",1,5683
2023,"Rábano",2,4480
2023,"Ramiro",1,4818
2023,"Renedo de Esgueva",19,52026
2023,"Roales de Campos",1,5141
2023,"Robladillo",1,4512
2023,"Roturas",1,2840
2023,"Rubí de Bracamonte",3,5516
2023,"Rueda",30,50962
2023,"Saelices de Mayorga",2,3925
2023,"Salvador de Zapardiel",3,9604
2023,"San Cebrián de Mazote",2,4892
2023,"San Llorente",2,5091
2023,"San Martín de Valvení",3,5034
2023,"San Miguel del Arroyo",8,35136
2023,"San Miguel del Pino",6,22676
2023,"San Pablo de la Moraleja",2,4668
2023,"San Pedro de Latarce",6,17007
2023,"San Pelayo",1,4560
2023,"San Román de Hornija",7,17156
2023,"San Salvador",1,4898
2023,"San Vicente del Palacio",5,18079
2023,"Santa Eufemia del Arroyo",2,5283
2023,"Santervás de Campos",4,10340
2023,"Santibáñez de Valcorba",5,5253
2023,"Santovenia de Pisuerga",22,57747
2023,"Sardón de Duero",8,53338
2023,"Seca, La",20,37718
2023,"Serrada",12,37550
2023,"Siete Iglesias de Trabancos",8,18061
2023,"Simancas",41,66071
2023,"Tamariz de Campos",1,5239
2023,"Tiedra",7,4672
2023,"Tordehumos",6,4830
2023,"Tordesillas",54,69723
2023,"Torre de Esgueva",1,5244
2023,"Torre de Peñafiel",3,7083
2023,"Torrecilla de la Abadesa",3,5014
2023,"Torrecilla de la Orden",3,4596
2023,"Torrecilla de la Torre",1,5032
2023,"Torrelobatón",4,16978
2023,"Torrescárcela",3,8719
2023,"Traspinedo",13,40411
2023,"Trigueros del Valle",4,5419
2023,"Tudela de Duero",70,83601
2023,"Unión de Campos, La",1,4386
2023,"Urones de Castroponce",1,4669
2023,"Urueña",2,5190
2023,"Valbuena de Duero",12,32879
2023,"Valdearcos de la Vega",3,4988
2023,"Valdenebro de los Valles",3,5297
2023,"Valdestillas",14,35568
2023,"Valdunquillo",2,4795
2023,"Valladolid",1084,5544660
2023,"Valoria la Buena",9,17746
2023,"Valverde de Campos",1,4592
2023,"Vega de Ruiponce",1,5350
2023,"Vega de Valdetronco",4,11881
2023,"Velascálvaro",3,4984
2023,"Velilla",1,4443
2023,"Velliza",2,5387
2023,"Ventosa de la Cuesta",1,4543
2023,"Viana de Cega",12,41164
2023,"Villabáñez",5,15601
2023,"Villabaruz de Campos",1,5266
2023,"Villabrágima",8,16227
2023,"Villacarralón",2,5081
2023,"Villacid de Campos",1,4228
2023,"Villaco",1,5236
2023,"Villafrades de Campos",1,4717
2023,"Villafranca de Duero",2,5103
2023,"Villafrechós",3,19430
2023,"Villafuerte",2,4444
2023,"Villagarcía de Campos",3,5273
2023,"Villagómez la Nueva",1,4529
2023,"Villalán de Campos",1,4689
2023,"Villalar de los Comuneros",2,5371
2023,"Villalba de la Loma",1,4326
2023,"Villalba de los Alcores",5,18472
2023,"Villalbarba",3,4738
2023,"Villalón de Campos",14,17948
2023,"Villamuriel de Campos",1,4361
2023,"Villán de Tordesillas",2,4908
2023,"Villanubla",32,58647
2023,"Villanueva de Duero",14,33374
2023,"Villanueva de la Condesa",1,5045
2023,"Villanueva de los Caballeros",4,4746
2023,"Villanueva de los Infantes",2,4552
2023,"Villanueva de San Mancio",1,4101
2023,"Villardefrades",7,24409
2023,"Villarmentero de Esgueva",1,4935
2023,"Villasexmir",1,4986
2023,"Villavaquerín",4,4398
2023,"Villavellid",1,5058
2023,"Villaverde de Medina",5,16922
2023,"Villavicencio de los Caballeros",4,5298
2023,"Viloria",5,3900
2023,"Wamba",3,5157
2023,"Zaratán",51,60023
2023,"Zarza, La",1,5019
