"year","mun","cont","kg"
2021,"Allariz",75,214630
2021,"Amoeiro",16,31580
2021,"Arnoia, A",14,31700
2021,"Avión",19,14000
2021,"Baltar",5,9540
2021,"Bande",21,19080
2021,"Baños de Molgas",22,50860
2021,"Barbadás",55,156040
2021,"Barco de Valdeorras, O",78,143110
2021,"Beade",6,13380
2021,"Beariz",9,15000
2021,"Blancos, Os",6,22120
2021,"Boborás",18,27000
2021,"Bola, A",9,11560
2021,"Bolo, O",10,11540
2021,"Calvos de Randín",5,4820
2021,"Carballeda de Avia",18,41440
2021,"Carballeda de Valdeorras",9,8260
2021,"Carballiño, O",84,238340
2021,"Cartelle",30,52260
2021,"Castrelo de Miño",19,20060
2021,"Castrelo do Val",12,15040
2021,"Castro Caldelas",13,11380
2021,"Celanova",49,139470
2021,"Cenlle",20,35920
2021,"Chandrexa de Queixa",3,1500
2021,"Coles",21,31920
2021,"Cortegada",14,24990
2021,"Cualedro",20,26180
2021,"Entrimo",10,14710
2021,"Esgos",19,40880
2021,"Gomesende",10,19100
2021,"Gudiña, A",14,17760
2021,"Irixo, O",8,19900
2021,"Larouco",12,6920
2021,"Laza",12,30200
2021,"Leiro",28,61060
2021,"Lobeira",5,4880
2021,"Lobios",12,18930
2021,"Maceda",31,35560
2021,"Manzaneda",7,9620
2021,"Maside",19,25700
2021,"Melón",13,14620
2021,"Merca, A",30,48730
2021,"Mezquita, A",14,26880
2021,"Montederramo",6,10240
2021,"Monterrei",13,41520
2021,"Muíños",18,21220
2021,"Nogueira de Ramuín",38,74380
2021,"Oímbra",15,29200
2021,"Ourense",487,1392710
2021,"Paderne de Allariz",15,32380
2021,"Padrenda",10,17000
2021,"Parada de Sil",12,30520
2021,"Pereiro de Aguiar, O",41,87860
2021,"Peroxa, A",13,20420
2021,"Petín",7,9140
2021,"Piñor",18,35380
2021,"Pobra de Trives, A",18,25600
2021,"Pontedeva",6,15220
2021,"Porqueira",4,6740
2021,"Punxín",10,9780
2021,"Quintela de Leirado",5,12920
2021,"Rairiz de Veiga",16,14860
2021,"Ramirás",18,39690
2021,"Ribadavia",51,111160
2021,"Riós",14,26760
2021,"Rúa, A",31,56260
2021,"Rubiá",8,12900
2021,"San Amaro",9,20920
2021,"San Cibrao das Viñas",35,58180
2021,"San Cristovo de Cea",17,20840
2021,"San Xoán de Río",5,1820
2021,"Sandiás",15,14080
2021,"Sarreaus",6,15260
2021,"Taboadela",13,20660
2021,"Teixeira, A",5,8880
2021,"Toén",13,26160
2021,"Trasmiras",13,20460
2021,"Veiga, A",7,12400
2021,"Verea",14,23980
2021,"Verín",99,279668
2021,"Viana do Bolo",15,14240
2021,"Vilamarín",13,25560
2021,"Vilamartín de Valdeorras",19,18600
2021,"Vilar de Barrio",10,28960
2021,"Vilar de Santos",14,11280
2021,"Vilardevós",9,22940
2021,"Vilariño de Conso",6,6500
2021,"Xinzo de Limia",72,175560
2021,"Xunqueira de Ambía",16,48580
2021,"Xunqueira de Espadanedo",12,29070
