"year","mun","cont","kg"
2022,"Alàs i Cerc",12,10386
2022,"Arsèguel",2,2526
2022,"Bassella",11,6432
2022,"Cabó",4,1286
2022,"Cava",3,1610
2022,"Coll de Nargó",12,12864
2022,"Estamariu",3,4041
2022,"Fígols i Alinyà",13,2573
2022,"Josa i Tuixén",7,3315
2022,"Montferrer i Castellbò",29,34190
2022,"Oliana",32,2573
2022,"Organyà",15,64320
2022,"Peramola",15,32160
2022,"Pont de Bar, El",9,5146
2022,"Ribera d'Urgellet",21,29044
2022,"Seu d'Urgell, La",103,387076
2022,"Valls d'Aguilar, Les",8,6432
2022,"Valls de Valira, Les",18,25066
2022,"Vansa i Fórnols, La",13,5240
