"year","mun","cont","kg"
2023,"Biosca",4,4591
2023,"Cervera",43,235861
2023,"Estaràs",5,4092
2023,"Granyanella",9,3718
2023,"Granyena de Segarra",2,3793
2023,"Guissona",24,189702
2023,"Ivorra",1,2470
2023,"Massoteres",4,5364
2023,"Montoliu de Segarra",5,4566
2023,"Montornès de Segarra",2,2271
2023,"Oluges, Les",5,4092
2023,"Plans de Sió, Els",8,12850
2023,"Ribera d'Ondara",9,11403
2023,"Sanaüja",10,9756
2023,"Sant Guim de Freixenet",14,28743
2023,"Sant Guim de la Plana",2,4990
2023,"Sant Ramon",8,12201
2023,"Talavera",5,6911
2023,"Tarroja de Segarra",2,4491
2023,"Torà",8,29966
2023,"Torrefeta i Florejacs",11,15270
