"year","mun","cont","kg"
2023,"Abanto",1,900
2023,"Acered",1,1300
2023,"Agón",0,0
2023,"Aguarón",6,5900
2023,"Aguilón",4,2400
2023,"Ainzón",0,0
2023,"Aladrén",2,3200
2023,"Alagón",42,85940
2023,"Alarba",2,1900
2023,"Alberite de San Juan",0,0
2023,"Albeta",0,0
2023,"Alborge",2,4400
2023,"Alcalá de Ebro",4,8800
2023,"Alcalá de Moncayo",4,3800
2023,"Alconchel de Ariza",1,2300
2023,"Aldehuela de Liestos",1,1800
2023,"Alfajarín",21,25640
2023,"Alfamén",10,23460
2023,"Alforque",2,1200
2023,"Alhama de Aragón",11,25700
2023,"Almochuel",2,800
2023,"Almolda, La",5,6800
2023,"Almonacid de la Cuba",2,2800
2023,"Almonacid de la Sierra",9,16500
2023,"Almunia de Doña Godina, La",46,105580
2023,"Alpartir",7,5500
2023,"Ambel",0,0
2023,"Anento",2,2200
2023,"Aniñón",6,8900
2023,"Añón de Moncayo",4,4640
2023,"Aranda de Moncayo",2,800
2023,"Arándiga",3,4760
2023,"Ardisa",2,3500
2023,"Ariza",10,11860
2023,"Artieda",1,3400
2023,"Asín",2,1000
2023,"Atea",1,1600
2023,"Ateca",10,24780
2023,"Azuara",4,4500
2023,"Badules",1,1600
2023,"Bagüés",1,600
2023,"Balconchán",1,500
2023,"Bárboles",2,1800
2023,"Bardallur",2,1700
2023,"Belchite",11,24220
2023,"Belmonte de Gracián",1,1600
2023,"Berdejo",1,1600
2023,"Berrueco",1,1100
2023,"Biel",4,4800
2023,"Bijuesca",2,3900
2023,"Biota",6,13080
2023,"Bisimbre",0,0
2023,"Boquiñeni",4,11700
2023,"Bordalba",1,1100
2023,"Borja",0,274020
2023,"Botorrita",7,8260
2023,"Brea de Aragón",10,18980
2023,"Bubierca",1,3200
2023,"Bujaraloz",7,19860
2023,"Bulbuente",0,0
2023,"Bureta",0,0
2023,"Burgo de Ebro, El",13,29480
2023,"Buste, El",1,1400
2023,"Cabañas de Ebro",6,8500
2023,"Cabolafuente",2,1100
2023,"Cadrete",27,47820
2023,"Calatayud",113,293840
2023,"Calatorao",9,14900
2023,"Calcena",2,2800
2023,"Calmarza",1,1600
2023,"Campillo de Aragón",2,1000
2023,"Carenas",2,4560
2023,"Cariñena",33,57100
2023,"Caspe",55,111440
2023,"Castejón de Alarba",1,1300
2023,"Castejón de las Armas",1,2100
2023,"Castejón de Valdejasa",2,4800
2023,"Castiliscar",2,5200
2023,"Cervera de la Cañada",2,8000
2023,"Cerveruela",1,3020
2023,"Cetina",6,7020
2023,"Chiprana",4,5700
2023,"Chodes",2,3400
2023,"Cimballa",2,2500
2023,"Cinco Olivas",2,2500
2023,"Clarés de Ribota",2,800
2023,"Codo",1,600
2023,"Codos",1,3000
2023,"Contamina",2,1000
2023,"Cosuenda",8,7420
2023,"Cuarte de Huerva",49,127900
2023,"Cubel",1,700
2023,"Cuerlas, Las",1,1400
2023,"Daroca",20,29820
2023,"Ejea de los Caballeros",81,205780
2023,"Embid de Ariza",1,900
2023,"Encinacorba",2,3400
2023,"Épila",16,21940
2023,"Erla",4,8000
2023,"Escatrón",13,12220
2023,"Fabara",6,14000
2023,"Farlete",3,4000
2023,"Fayón",4,9600
2023,"Fayos, Los",3,5000
2023,"Figueruelas",8,17940
2023,"Fombuena",1,400
2023,"Frago, El",1,1800
2023,"Frasno, El",6,9400
2023,"Fréscano",0,0
2023,"Fuendejalón",0,0
2023,"Fuendetodos",4,2000
2023,"Fuentes de Ebro",36,41720
2023,"Fuentes de Jiloca",1,2100
2023,"Gallocanta",3,2720
2023,"Gallur",15,36340
2023,"Gelsa",6,14200
2023,"Godojos",1,1000
2023,"Gotor",1,2500
2023,"Grisel",1,2800
2023,"Grisén",4,6200
2023,"Herrera de los Navarros",4,5100
2023,"Ibdes",4,5200
2023,"Illueca",13,25560
2023,"Isuerre",2,400
2023,"Jaraba",9,8760
2023,"Jarque",3,5300
2023,"Jaulín",2,1200
2023,"Joyosa, La",9,20020
2023,"Lagata",1,1100
2023,"Langa del Castillo",2,2300
2023,"Layana",1,2300
2023,"Lécera",5,6100
2023,"Lechón",1,1400
2023,"Leciñena",7,21600
2023,"Letux",1,800
2023,"Litago",2,4400
2023,"Lituénigo",2,2400
2023,"Lobera de Onsella",2,800
2023,"Longares",10,11100
2023,"Longás",2,800
2023,"Lucena de Jalón",3,2400
2023,"Luceni",6,18560
2023,"Luesia",3,8640
2023,"Luesma",2,1900
2023,"Lumpiaque",7,12840
2023,"Luna",7,13020
2023,"Maella",11,29760
2023,"Magallón",0,0
2023,"Mainar",2,2800
2023,"Malanquilla",3,3000
2023,"Maleján",0,0
2023,"Mallén",0,0
2023,"Malón",4,4800
2023,"Maluenda",7,10100
2023,"Manchones",1,1700
2023,"Mara",2,2500
2023,"María de Huerva",23,53180
2023,"Marracos",1,2000
2023,"Mediana de Aragón",3,4500
2023,"Mequinenza",19,39460
2023,"Mesones de Isuela",2,3400
2023,"Mezalocha",5,4000
2023,"Mianos",1,900
2023,"Miedes de Aragón",4,5900
2023,"Monegrillo",4,4620
2023,"Moneva",2,0
2023,"Monreal de Ariza",5,6100
2023,"Monterde",2,3800
2023,"Montón",1,2000
2023,"Morata de Jalón",12,17600
2023,"Morata de Jiloca",1,2300
2023,"Morés",2,3200
2023,"Moros",3,3500
2023,"Moyuela",2,3200
2023,"Mozota",2,1500
2023,"Muel",13,17080
2023,"Muela, La",18,48560
2023,"Munébrega",7,13340
2023,"Murero",2,2000
