"year","mun","cont","kg"
2023,"Altafulla",42,315537
2023,"Canonja, La",32,112393
2023,"Catllar, El",53,95040
2023,"Constantí",31,53180
2023,"Creixell",61,123425
2023,"Morell, El",32,37665
2023,"Nou de Gaià, La",5,13722
2023,"Pallaresos, Els",33,79990
2023,"Perafort",22,23217
2023,"Pobla de Mafumet, La",26,36961
2023,"Pobla de Montornès, La",32,38003
2023,"Renau",3,3934
2023,"Riera de Gaià, La",15,38019
2023,"Roda de Berà",198,337500
2023,"Salomó",5,14565
2023,"Salou",387,1640760
2023,"Secuita, La",23,33218
2023,"Tarragona",632,2553370
2023,"Torredembarra",139,529140
2023,"Vespella de Gaià",9,17166
2023,"Vila-seca",146,604960
2023,"Vilallonga del Camp",17,31848
