"year","mun","cont","kg"
2021,"Bellmunt del Priorat",2,9129
2021,"Bisbal de Falset, La",2,7056
2021,"Cabacés",1,10099
2021,"Capçanes",3,13109
2021,"Cornudella de Montsant",5,31569
2021,"Falset",18,91462
2021,"Figuera, La",4,3812
2021,"Gratallops",3,7926
2021,"Guiamets, Els",1,9297
2021,"Lloar, El",2,3511
2021,"Marçà",6,20065
2021,"Margalef",4,3545
2021,"Masroig, El",1,16453
2021,"Molar, El",7,9731
2021,"Morera de Montsant, La",2,5317
2021,"Poboleda",1,10735
2021,"Porrera",1,14179
2021,"Pradell de la Teixeta",2,5284
2021,"Torre de Fontaubella, La",2,4381
2021,"Torroja del Priorat",4,5083
2021,"Ulldemolins",4,13310
2021,"Vilella Alta, La",3,4448
2021,"Vilella Baixa, La",3,6822
