"year","mun","cont","kg"
2023,"Alfoz de Lloredo",25,43660
2023,"Ampuero",27,39530
2023,"Anievas",5,3810
2023,"Arenas de Iguña",17,13010
2023,"Argoños",14,11590
2023,"Arnuero",16,199986
2023,"Arredondo",7,17130
2023,"Astillero, El",95,286910
2023,"Bárcena de Cicero",27,34820
2023,"Bárcena de Pie de Concha",9,7260
2023,"Bareyo",17,64440
2023,"Cabezón de la Sal",75,115470
2023,"Cabezón de Liébana",9,10160
2023,"Cabuérniga",16,22980
2023,"Camaleño",16,59470
2023,"Camargo",149,425990
2023,"Campoo de Enmedio",50,45400
2023,"Campoo de Yuso",22,15860
2023,"Cartes",41,59110
2023,"Castañeda",19,14380
2023,"Castro-Urdiales",155,916650
2023,"Cieza",4,2900
2023,"Cillorigo de Liébana",12,24510
2023,"Colindres",42,128240
2023,"Comillas",57,111950
2023,"Corrales de Buelna, Los",75,122430
2023,"Corvera de Toranzo",23,32990
2023,"Entrambasaguas",31,80110
2023,"Escalante",6,4020
2023,"Guriezo",18,34470
2023,"Hazas de Cesto",7,3420
2023,"Hermandad de Campoo de Suso",31,35450
2023,"Herrerías",8,8950
2023,"Lamasón",4,4010
2023,"Laredo",108,485000
2023,"Liendo",20,67270
2023,"Liérganes",21,46150
2023,"Limpias",14,27000
2023,"Luena",5,3790
2023,"Marina de Cudeyo",45,67900
2023,"Mazcuerras",19,33900
2023,"Medio Cudeyo",43,83530
2023,"Meruelo",20,33330
2023,"Miengo",66,52140
2023,"Miera",4,2400
2023,"Molledo",24,30600
2023,"Noja",67,296360
2023,"Penagos",18,40770
2023,"Peñarrubia",6,8430
2023,"Pesaguero",4,3750
2023,"Pesquera",4,3240
2023,"Piélagos",137,292200
2023,"Polaciones",3,6340
2023,"Polanco",35,80380
2023,"Potes",21,158140
2023,"Puente Viesgo",22,46990
2023,"Ramales de la Victoria",22,119360
2023,"Rasines",8,13410
2023,"Reinosa",101,220550
2023,"Reocín",46,84580
2023,"Ribamontán al Mar",39,187870
2023,"Ribamontán al Monte",23,47620
2023,"Rionansa",10,32200
2023,"Riotuerto",15,36970
2023,"Rozas de Valdearroyo, Las",8,5640
2023,"Ruente",14,39990
2023,"Ruesga",8,27020
2023,"Ruiloba",15,15390
2023,"San Felices de Buelna",27,29550
2023,"San Miguel de Aguayo",4,3410
2023,"San Pedro del Romeral",2,1190
2023,"San Roque de Riomiera",0,1000
2023,"San Vicente de la Barquera",41,136730
2023,"Santa Cruz de Bezana",75,244640
2023,"Santa María de Cayón",53,107500
2023,"Santander",884,3710036
2023,"Santillana del Mar",26,115778
2023,"Santiurde de Reinosa",6,2210
2023,"Santiurde de Toranzo",17,12650
2023,"Santoña",54,382670
2023,"Saro",3,690
2023,"Selaya",12,33920
2023,"Soba",13,10980
2023,"Solórzano",4,2200
2023,"Suances",104,191530
2023,"Tojos, Los",8,4190
2023,"Torrelavega",245,865920
2023,"Tresviso",1,600
2023,"Tudanca",2,3920
2023,"Udías",10,19800
2023,"Val de San Vicente",37,93490
2023,"Valdáliga",28,62450
2023,"Valdeolea",24,18560
2023,"Valdeprado del Río",16,15940
2023,"Valderredible",32,43060
2023,"Valle de Villaverde",3,5780
2023,"Vega de Liébana",9,21280
2023,"Vega de Pas",5,18880
2023,"Villacarriedo",15,36390
2023,"Villaescusa",22,17580
2023,"Villafufre",9,6410
2023,"Voto",19,28160
