"year","mun","cont","kg"
2022,"Alájar",7,19559
2022,"Aljaraque",135,270475
2022,"Almendro, El",10,7459
2022,"Almonaster la Real",24,26842
2022,"Almonte",146,216746
2022,"Alosno",30,15611
2022,"Aracena",65,136051
2022,"Aroche",14,8018
2022,"Arroyomolinos de León",9,9761
2022,"Ayamonte",233,523535
2022,"Beas",29,20515
2022,"Berrocal",6,5884
2022,"Bollullos Par del Condado",77,112962
2022,"Bonares",32,40469
2022,"Cabezas Rubias",5,2140
2022,"Cala",16,13361
2022,"Calañas",18,11646
2022,"Campillo, El",15,13021
2022,"Campofrío",9,6804
2022,"Cañaveral de León",4,4778
2022,"Cartaya",152,364577
2022,"Castaño del Robledo",5,6310
2022,"Cerro de Andévalo, El",14,16824
2022,"Chucena",12,14443
2022,"Corteconcepción",6,9602
2022,"Cortegana",29,32736
2022,"Cortelazor",4,5062
2022,"Cumbres de Enmedio",1,714
2022,"Cumbres de San Bartolomé",5,2667
2022,"Cumbres Mayores",10,11834
2022,"Encinasola",18,19940
2022,"Escacena del Campo",14,11522
2022,"Fuenteheridos",7,13051
2022,"Galaroza",8,13639
2022,"Gibraleón",59,57710
2022,"Granada de Río-Tinto, La",4,1329
2022,"Granado, El",4,2451
2022,"Higuera de la Sierra",11,16837
2022,"Hinojales",2,2448
2022,"Hinojos",25,41108
2022,"Huelva",472,1254790
2022,"Isla Cristina",172,414141
2022,"Jabugo",13,16567
2022,"Lepe",179,299499
2022,"Linares de la Sierra",2,5159
2022,"Lucena del Puerto",17,14202
2022,"Manzanilla",16,11613
2022,"Marines, Los",5,6846
2022,"Minas de Riotinto",30,22710
2022,"Moguer",108,173771
2022,"Nava, La",5,4248
2022,"Nerva",43,35916
2022,"Niebla",30,24031
2022,"Palma del Condado, La",58,81307
2022,"Palos de la Frontera",59,95261
2022,"Paterna del Campo",25,42226
2022,"Paymogo",10,9272
2022,"Puebla de Guzmán",21,15145
2022,"Puerto Moral",3,2063
2022,"Punta Umbría",177,397217
2022,"Rociana del Condado",35,32566
2022,"Rosal de la Frontera",15,19447
2022,"San Bartolomé de la Torre",24,24280
2022,"San Juan del Puerto",60,40461
2022,"San Silvestre de Guzmán",10,10423
2022,"Sanlúcar de Guadiana",7,5970
2022,"Santa Ana la Real",7,7064
2022,"Santa Bárbara de Casa",7,2498
2022,"Santa Olalla del Cala",12,10719
2022,"Trigueros",40,38331
2022,"Valdelarco",3,2707
2022,"Valverde del Camino",77,82308
2022,"Villablanca",16,32321
2022,"Villalba del Alcor",16,14031
2022,"Villanueva de las Cruces",3,2016
2022,"Villanueva de los Castillejos",14,20070
2022,"Villarrasa",12,12256
2022,"Zalamea la Real",30,26617
2022,"Zarza-Perrunal, La",9,7553
2022,"Zufre",5,3363
