"year","mun","cont","kg"
2023,"Argençola",1,9580
2023,"Bellprat",0,2930
2023,"Bruc, El",29,95160
2023,"Cabrera d'Anoia",19,16340
2023,"Calaf",40,73380
2023,"Calonge de Segarra",1,7050
2023,"Capellades",65,108160
2023,"Carme",11,17330
2023,"Castellfollit de Riubregós",1,5880
2023,"Castellolí",7,19600
2023,"Copons",3,8710
2023,"Hostalets de Pierola, Els",27,33620
2023,"Igualada",226,914780
2023,"Jorba",10,23280
2023,"Llacuna, La",16,41460
2023,"Masquefa",84,158640
2023,"Montmaneu",1,12130
2023,"Òdena",37,75380
2023,"Orpí",2,8410
2023,"Piera",88,168430
2023,"Pobla de Claramunt, La",26,49950
2023,"Prats de Rei, Els",5,12180
2023,"Pujalt",1,8410
2023,"Rubió",2,11550
2023,"Sant Martí de Tous",14,29910
2023,"Sant Martí Sesgueioles",2,11120
2023,"Sant Pere Sallavinera",1,6800
2023,"Santa Margarida de Montbui",44,98480
2023,"Santa Maria de Miralles",1,6930
2023,"Torre de Claramunt, La",54,99770
2023,"Vallbona d'Anoia",10,23900
2023,"Veciana",1,5130
2023,"Vilanova del Camí",66,155760
