"year","mun","cont","kg"
2022,"Allariz",84,215100
2022,"Amoeiro",17,1870990
2022,"Arnoia, A",14,33976
2022,"Avión",20,0
2022,"Baltar",5,0
2022,"Bande",22,0
2022,"Baños de Molgas",23,41535
2022,"Barbadás",57,195686
2022,"Barco de Valdeorras, O",88,141020
2022,"Beade",6,11693
2022,"Beariz",9,0
2022,"Blancos, Os",6,0
2022,"Boborás",19,0
2022,"Bola, A",9,0
2022,"Bolo, O",10,0
2022,"Calvos de Randín",5,0
2022,"Carballeda de Avia",18,40476
2022,"Carballeda de Valdeorras",10,0
2022,"Carballiño, O",86,0
2022,"Cartelle",30,49290
2022,"Castrelo de Miño",20,0
2022,"Castrelo do Val",12,0
2022,"Castro Caldelas",13,0
2022,"Celanova",48,169233
2022,"Cenlle",20,42525
2022,"Chandrexa de Queixa",3,0
2022,"Coles",22,0
2022,"Cortegada",13,29790
2022,"Cualedro",21,0
2022,"Entrimo",10,0
2022,"Esgos",19,23258
2022,"Gomesende",10,21329
2022,"Gudiña, A",14,0
2022,"Irixo, O",8,0
2022,"Larouco",12,0
2022,"Laza",12,0
2022,"Leiro",28,55917
2022,"Lobeira",5,0
2022,"Lobios",12,0
2022,"Maceda",33,0
2022,"Manzaneda",7,0
2022,"Maside",20,0
2022,"Melón",13,0
2022,"Merca, A",30,55125
2022,"Mezquita, A",14,0
2022,"Montederramo",6,0
2022,"Monterrei",14,0
2022,"Muíños",18,0
2022,"Nogueira de Ramuín",38,73166
2022,"Oímbra",15,0
2022,"Ourense",491,1421430
2022,"Paderne de Allariz",14,23566
2022,"Padrenda",10,0
2022,"Parada de Sil",12,23554
2022,"Pereiro de Aguiar, O",42,0
2022,"Peroxa, A",13,0
2022,"Petín",7,0
2022,"Piñor",18,38950
2022,"Pobra de Trives, A",18,0
2022,"Pontedeva",6,6996
2022,"Porqueira",4,0
2022,"Punxín",10,0
2022,"Quintela de Leirado",5,7779
2022,"Rairiz de Veiga",16,0
2022,"Ramirás",18,32912
2022,"Ribadavia",52,0
2022,"Riós",14,0
2022,"Rúa, A",32,0
2022,"Rubiá",8,0
2022,"San Amaro",9,0
2022,"San Cibrao das Viñas",38,643
2022,"San Cristovo de Cea",18,0
2022,"San Xoán de Río",5,0
2022,"Sandiás",15,0
2022,"Sarreaus",6,0
2022,"Taboadela",14,0
2022,"Teixeira, A",5,0
2022,"Toén",14,0
2022,"Trasmiras",13,0
2022,"Veiga, A",7,0
2022,"Verea",14,19176
2022,"Verín",103,388245
2022,"Viana do Bolo",16,0
2022,"Vilamarín",14,0
2022,"Vilamartín de Valdeorras",20,0
2022,"Vilar de Barrio",10,0
2022,"Vilar de Santos",16,12770
2022,"Vilardevós",10,0
2022,"Vilariño de Conso",6,0
2022,"Xinzo de Limia",77,0
2022,"Xunqueira de Ambía",16,43259
2022,"Xunqueira de Espadanedo",12,13731
