"year","mun","cont","kg"
2022,"Agost",30,61091
2022,"Agres",6,19355
2022,"Aigües",11,42800
2022,"Albatera",65,140771
2022,"Alcalalí",23,69481
2022,"Alcocer de Planes",3,4446
2022,"Alcoleja",5,7994
2022,"Alcoy/Alcoi",190,963220
2022,"Alfafara",3,17126
2022,"Alfàs del Pi, l'",149,748287
2022,"Algorfa",30,116354
2022,"Algueña",17,25068
2022,"Alicante/Alacant",1506,6354720
2022,"Almoradí",114,233069
2022,"Almudaina",1,3176
2022,"Alqueria d'Asnar, l'",3,9396
2022,"Altea",166,979376
2022,"Aspe",76,268135
2022,"Atzúbia, l'",6,29080
2022,"Balones",1,4075
2022,"Banyeres de Mariola",48,196515
2022,"Benasau",3,8317
2022,"Beneixama",12,38208
2022,"Benejúzar",39,62102
2022,"Benferri",13,24136
2022,"Beniarbeig",19,90658
2022,"Beniardá",3,5062
2022,"Beniarrés",8,47865
2022,"Benidoleig",11,60424
2022,"Benidorm",421,3387962
2022,"Benifallim",2,4446
2022,"Benifato",2,5917
2022,"Benigembla",5,22245
2022,"Benijófar",44,116956
2022,"Benilloba",5,18000
2022,"Benillup",2,4818
2022,"Benimantell",14,21465
2022,"Benimarfull",3,13542
2022,"Benimassot",2,4003
2022,"Benimeli",3,9453
2022,"Benissa",105,526330
2022,"Benitachell/Poble Nou de Benitatxell, el",43,242525
2022,"Biar",22,71506
2022,"Bigastro",51,75071
2022,"Bolulla",4,13990
2022,"Busot",35,80505
2022,"Callosa d'en Sarrià",31,82864
2022,"Callosa de Segura",72,99158
2022,"Calp",254,1400665
2022,"Campello, el",236,1038634
2022,"Campo de Mirra/Camp de Mirra, el",3,8495
2022,"Cañada",7,22440
2022,"Castalla",63,189694
2022,"Castell de Castells",2,21895
2022,"Castell de Guadalest, el",6,22876
2022,"Catral",33,74053
2022,"Cocentaina",84,300612
2022,"Confrides",7,8332
2022,"Cox",45,69152
2022,"Crevillent",153,323064
2022,"Daya Nueva",17,33437
2022,"Daya Vieja",9,29639
2022,"Dénia",393,1903743
2022,"Dolores",33,63498
2022,"Elche/Elx",926,2956842
2022,"Elda",238,593865
2022,"Facheca",1,5513
2022,"Famorca",1,2373
2022,"Finestrat",81,193508
2022,"Fondó de les Neus, el/Hondón de las Nieves",22,62326
2022,"Formentera del Segura",21,103242
2022,"Gaianes",6,19019
2022,"Gata de Gorgos",43,155285
2022,"Gorga",1,4590
2022,"Granja de Rocamora",20,23001
2022,"Guardamar del Segura",164,606746
2022,"Hondón de los Frailes",15,36574
2022,"Ibi",93,446846
2022,"Jacarilla",16,35367
2022,"Jávea/Xàbia",243,1876752
2022,"Jijona/Xixona",50,127515
2022,"Llíber",12,50412
2022,"Lorcha/Orxa, l'",5,27887
2022,"Millena",1,2517
2022,"Monforte del Cid",62,110061
2022,"Monóvar/Monòver",76,139996
2022,"Montesinos, Los",58,110930
2022,"Murla",6,27617
2022,"Muro de Alcoy",63,204248
2022,"Mutxamel",147,404069
2022,"Novelda",122,316144
2022,"Nucia, la",114,275825
2022,"Ondara",45,181217
2022,"Onil",38,137703
2022,"Orba",2,111360
2022,"Orihuela",830,2732498
2022,"Orxeta",10,26299
2022,"Parcent",9,45363
2022,"Pedreguer",39,234960
2022,"Pego",86,257840
2022,"Penàguila",3,14405
2022,"Petrer",172,409931
2022,"Pilar de la Horadada",206,720494
2022,"Pinós, el/Pinoso",67,152099
2022,"Planes",11,27180
2022,"Poblets, els",38,181910
2022,"Polop",46,109468
2022,"Quatretondeta",1,6220
2022,"Rafal",30,33262
2022,"Ràfol d'Almúnia, el",8,24143
2022,"Redován",38,60078
2022,"Relleu",11,31704
2022,"Rojales",183,563918
2022,"Romana, la",12,24471
2022,"Sagra",3,15422
2022,"Salinas",14,23657
2022,"San Fulgencio",87,315931
2022,"San Isidro",20,21592
2022,"San Miguel de Salinas",90,205341
2022,"San Vicente del Raspeig/Sant Vicent del Raspeig",260,712092
2022,"Sanet y Negrals",6,24068
2022,"Sant Joan d'Alacant",120,437840
2022,"Santa Pola",221,926393
2022,"Sax",60,148562
2022,"Sella",5,22384
2022,"Senija",7,20690
2022,"Tàrbena",7,17502
2022,"Teulada",136,1087114
2022,"Tibi",28,66930
2022,"Tollos",1,3487
2022,"Tormos",2,17742
2022,"Torremanzanas/Torre de les Maçanes, la",12,15105
2022,"Torrevieja",798,2864250
2022,"Vall d'Alcalà, la",4,7191
2022,"Vall d'Ebo, la",3,11505
2022,"Vall de Gallinera",22,36992
2022,"Vall de Laguar, la",12,34980
2022,"Verger, el",47,132851
2022,"Villajoyosa/Vila Joiosa, la",169,603495
2022,"Villena",180,483622
2022,"Xaló",29,124513
