"year","mun","cont","kg"
2021,"Acebeda, La",5,4041
2021,"Ajalvir",40,50843
2021,"Alameda del Valle",7,18688
2021,"Álamo, El",52,88345
2021,"Alcalá de Henares",710,2715616
2021,"Alcobendas",287,1801769
2021,"Alcorcón",579,2549823
2021,"Aldea del Fresno",21,40968
2021,"Algete",103,331222
2021,"Alpedrete",88,280522
2021,"Ambite",8,9765
2021,"Anchuelo",13,19580
2021,"Aranjuez",290,747754
2021,"Arganda del Rey",241,511665
2021,"Arroyomolinos",173,384643
2021,"Atazar, El",4,1535
2021,"Batres",22,29205
2021,"Becerril de la Sierra",61,135737
2021,"Belmonte de Tajo",16,27217
2021,"Berrueco, El",11,27271
2021,"Berzosa del Lozoya",5,9174
2021,"Boadilla del Monte",274,1057972
2021,"Boalo, El",69,202712
2021,"Braojos",3,3878
2021,"Brea de Tajo",15,18672
2021,"Brunete",82,165643
2021,"Buitrago del Lozoya",16,39963
2021,"Bustarviejo",28,82987
2021,"Cabanillas de la Sierra",12,23086
2021,"Cabrera, La",42,75430
2021,"Cadalso de los Vidrios",31,39776
2021,"Camarma de Esteruelas",38,89912
2021,"Campo Real",37,62720
2021,"Canencia",6,17191
2021,"Carabaña",28,43010
2021,"Casarrubuelos",27,41137
2021,"Cenicientos",12,16507
2021,"Cercedilla",66,141879
2021,"Cervera de Buitrago",7,4447
2021,"Chapinería",21,32872
2021,"Chinchón",37,89057
2021,"Ciempozuelos",132,200198
2021,"Cobeña",43,148504
2021,"Collado Mediano",31,113375
2021,"Collado Villalba",252,1003100
2021,"Colmenar de Oreja",55,80955
2021,"Colmenar del Arroyo",14,37933
2021,"Colmenar Viejo",191,548218
2021,"Colmenarejo",47,125224
2021,"Corpa",4,5032
2021,"Coslada",258,1042025
2021,"Cubas de la Sagra",48,57939
2021,"Daganzo de Arriba",48,157564
2021,"Escorial, El",100,317495
2021,"Estremera",22,38587
2021,"Fresnedillas de la Oliva",13,24144
2021,"Fresno de Torote",14,28899
2021,"Fuenlabrada",538,2170275
2021,"Fuente el Saz de Jarama",33,93016
2021,"Fuentidueña de Tajo",34,38386
2021,"Galapagar",173,591611
2021,"Garganta de los Montes",9,15385
2021,"Gargantilla del Lozoya y Pinilla de Buitrago",13,25509
2021,"Gascones",3,3859
2021,"Getafe",585,2350928
2021,"Griñón",53,118182
2021,"Guadalix de la Sierra",35,92092
2021,"Guadarrama",102,259845
2021,"Hiruela, La",2,2414
2021,"Horcajo de la Sierra-Aoslos",7,11076
2021,"Horcajuelo de la Sierra",3,5269
2021,"Hoyo de Manzanares",42,179197
2021,"Humanes de Madrid",114,201227
2021,"Leganés",673,2438541
2021,"Loeches",62,114328
2021,"Lozoya",9,23921
2021,"Lozoyuela-Navas-Sieteiglesias",17,28154
2021,"Madarcos",3,3717
2021,"Madrid",8275,60174520
2021,"Majadahonda",231,1390961
2021,"Manzanares el Real",66,177499
2021,"Meco",70,183321
2021,"Mejorada del Campo",89,247078
2021,"Miraflores de la Sierra",76,132500
2021,"Molar, El",70,98533
2021,"Molinos, Los",36,92316
2021,"Montejo de la Sierra",8,15932
2021,"Moraleja de Enmedio",48,65463
2021,"Moralzarzal",83,261894
2021,"Morata de Tajuña",48,90499
2021,"Móstoles",649,2341284
2021,"Navacerrada",40,65361
2021,"Navalafuente",22,33828
2021,"Navalagamella",14,36855
2021,"Navalcarnero",140,277708
2021,"Navarredonda y San Mamés",4,4749
2021,"Navas del Rey",23,39514
2021,"Nuevo Baztán",52,92036
2021,"Olmeda de las Fuentes",4,13071
2021,"Orusco de Tajuña",15,18422
2021,"Paracuellos de Jarama",134,401284
2021,"Parla",461,1040994
2021,"Patones",5,17501
2021,"Pedrezuela",41,115970
2021,"Pelayos de la Presa",20,49830
2021,"Perales de Tajuña",29,50845
2021,"Pezuela de las Torres",11,16267
2021,"Pinilla del Valle",4,8546
2021,"Pinto",228,755888
2021,"Piñuécar-Gandullas",10,4652
2021,"Pozuelo de Alarcón",286,1666916
2021,"Pozuelo del Rey",9,11932
2021,"Prádena del Rincón",2,7988
2021,"Puebla de la Sierra",4,4538
2021,"Puentes Viejas",11,21263
2021,"Quijorna",19,41641
2021,"Rascafría",27,58364
2021,"Redueña",2,3206
2021,"Ribatejada",13,12943
2021,"Rivas-Vaciamadrid",334,1303751
2021,"Robledillo de la Jara",4,3070
2021,"Robledo de Chavela",43,95940
2021,"Robregordo",2,2323
2021,"Rozas de Madrid, Las",547,1573120
2021,"Rozas de Puerto Real",6,8419
2021,"San Agustín del Guadalix",67,189799
2021,"San Fernando de Henares",130,480440
2021,"San Lorenzo de El Escorial",94,313331
2021,"San Martín de la Vega",102,167759
2021,"San Martín de Valdeiglesias",76,85315
2021,"San Sebastián de los Reyes",263,1220984
2021,"Santa María de la Alameda",22,44811
2021,"Santorcaz",12,16433
2021,"Santos de la Humosa, Los",24,25399
2021,"Serna del Monte, La",4,3006
2021,"Serranillos del Valle",37,65458
2021,"Sevilla la Nueva",69,122414
2021,"Somosierra",3,3969
2021,"Soto del Real",75,204853
2021,"Talamanca de Jarama",20,54855
2021,"Tielmes",32,30262
2021,"Titulcia",10,19016
2021,"Torrejón de Ardoz",467,1890597
2021,"Torrejón de la Calzada",46,81720
2021,"Torrejón de Velasco",44,66172
2021,"Torrelaguna",30,44445
2021,"Torrelodones",164,511075
2021,"Torremocha de Jarama",13,24602
2021,"Torres de la Alameda",39,101799
2021,"Tres Cantos",180,938857
2021,"Valdaracete",9,6490
2021,"Valdeavero",15,19528
2021,"Valdelaguna",19,15725
2021,"Valdemanco",13,30645
2021,"Valdemaqueda",20,20776
2021,"Valdemorillo",89,252285
2021,"Valdemoro",290,863124
2021,"Valdeolmos-Alalpardo",33,87286
2021,"Valdepiélagos",7,9611
2021,"Valdetorres de Jarama",36,81374
2021,"Valdilecha",18,55997
2021,"Valverde de Alcalá",9,8403
2021,"Velilla de San Antonio",62,145459
2021,"Vellón, El",10,22573
2021,"Venturada",19,68954
2021,"Villa del Prado",43,58983
2021,"Villaconejos",27,61088
2021,"Villalbilla",103,213124
2021,"Villamanrique de Tajo",11,16020
2021,"Villamanta",13,31729
2021,"Villamantilla",8,13344
2021,"Villanueva de la Cañada",125,371160
2021,"Villanueva de Perales",13,13744
2021,"Villanueva del Pardillo",94,253292
2021,"Villar del Olmo",12,19816
