"year","mun","cont","kg"
2022,"Aiguafreda",28,86860
2022,"Ametlla del Vallès, L'",66,223560
2022,"Bigues i Riells",63,223854
2022,"Caldes de Montbui",98,394942
2022,"Campins",8,20657
2022,"Canovelles",72,206325
2022,"Cànoves i Samalús",108,87280
2022,"Cardedeu",70,424047
2022,"Castellcir",14,39506
2022,"Castellterçol",18,64576
2022,"Figaró-Montmany",12,24820
2022,"Fogars de Montclús",20,42467
2022,"Franqueses del Vallès, Les",93,317980
2022,"Garriga, La",92,399650
2022,"Granera",5,14129
2022,"Granollers",206,1112282
2022,"Gualba",24,65810
2022,"Llagosta, La",50,141045
2022,"Lliçà d'Amunt",282,339780
2022,"Lliçà de Vall",62,197082
2022,"Llinars del Vallès",72,258280
2022,"Martorelles",43,125531
2022,"Mollet del Vallès",190,792912
2022,"Montmeló",51,160511
2022,"Montornès del Vallès",74,254691
2022,"Montseny",8,23116
2022,"Parets del Vallès",81,261990
2022,"Roca del Vallès, La",61,191251
2022,"Sant Antoni de Vilamajor",34,152219
2022,"Sant Celoni",113,390634
2022,"Sant Esteve de Palautordera",26,86020
2022,"Sant Feliu de Codines",34,133920
2022,"Sant Fost de Campsentelles",44,181575
2022,"Sant Pere de Vilamajor",219,152415
2022,"Sant Quirze Safaja",5,32360
2022,"Santa Eulàlia de Ronçana",39,207447
2022,"Santa Maria de Martorelles",10,28752
2022,"Santa Maria de Palautordera",90,246893
2022,"Tagamanent",7,9818
2022,"Vallgorguina",28,82106
2022,"Vallromanes",35,103956
2022,"Vilalba Sasserra",10,42193
2022,"Vilanova del Vallès",43,140678
