"year","mun","cont","kg"
2023,"Aguadulce",24,50727
2023,"Alanís",8,13320
2023,"Albaida del Aljarafe",12,33032
2023,"Alcalá de Guadaíra",302,959481
2023,"Alcalá del Río",64,137868
2023,"Alcolea del Río",22,30735
2023,"Algaba, La",54,160869
2023,"Algámitas",10,12479
2023,"Almadén de la Plata",19,23230
2023,"Almensilla",25,66541
2023,"Arahal",96,189400
2023,"Aznalcázar",19,49189
2023,"Aznalcóllar",23,61635
2023,"Badolatosa",20,32189
2023,"Benacazón",26,74437
2023,"Bollullos de la Mitación",43,113135
2023,"Bormujos",89,231186
2023,"Brenes",51,96180
2023,"Burguillos",28,83451
2023,"Cabezas de San Juan, Las",109,215840
2023,"Camas",105,316975
2023,"Campana, La",23,29706
2023,"Cañada Rosal",17,48833
2023,"Cantillana",35,75486
2023,"Carmona",191,390549
2023,"Carrión de los Céspedes",13,26292
2023,"Casariche",35,53088
2023,"Castilblanco de los Arroyos",28,78930
2023,"Castilleja de Guzmán",12,29201
2023,"Castilleja de la Cuesta",59,171618
2023,"Castilleja del Campo",6,6335
2023,"Castillo de las Guardas, El",16,21613
2023,"Cazalla de la Sierra",29,56800
2023,"Constantina",25,56020
2023,"Coria del Río",85,237640
2023,"Coripe",10,25880
2023,"Coronil, El",36,80060
2023,"Corrales, Los",31,43441
2023,"Cuervo de Sevilla, El",47,126900
2023,"Dos Hermanas",542,1897570
2023,"Écija",146,294200
2023,"Espartinas",64,167726
2023,"Estepa",38,96639
2023,"Fuentes de Andalucía",44,98564
2023,"Garrobo, El",5,8185
2023,"Gelves",42,105462
2023,"Gerena",53,124016
2023,"Gilena",19,70720
2023,"Gines",61,136995
2023,"Guadalcanal",17,29740
2023,"Guillena",62,143802
2023,"Herrera",29,86103
2023,"Huévar del Aljarafe",16,33387
2023,"Isla Mayor",27,58291
2023,"Lantejuela",29,58080
2023,"Lebrija",135,458030
2023,"Lora de Estepa",13,27089
2023,"Lora del Río",60,207501
2023,"Luisiana, La",21,46977
2023,"Madroño, El",8,17200
2023,"Mairena del Alcor",104,292427
2023,"Mairena del Aljarafe",189,481599
2023,"Marchena",83,184360
2023,"Marinaleda",19,23143
2023,"Martín de la Jara",22,33905
2023,"Molares, Los",20,34220
2023,"Montellano",35,150430
2023,"Morón de la Frontera",140,397540
2023,"Navas de la Concepción, Las",9,27560
2023,"Olivares",36,95864
2023,"Osuna",94,155510
2023,"Palacios y Villafranca, Los",144,374060
2023,"Palmar de Troya, El",10,31960
2023,"Palomares del Río",33,92853
2023,"Paradas",48,124360
2023,"Pedrera",38,74446
2023,"Pedroso, El",16,30380
2023,"Peñaflor",32,79133
2023,"Pilas",53,142995
2023,"Pruna",14,17680
2023,"Puebla de Cazalla, La",58,131250
2023,"Puebla de los Infantes, La",21,31830
2023,"Puebla del Río, La",44,120149
2023,"Real de la Jara, El",20,27310
2023,"Rinconada, La",159,453919
2023,"Roda de Andalucía, La",33,36644
2023,"Ronquillo, El",11,17630
2023,"Rubio, El",15,22825
2023,"Salteras",23,57226
2023,"San Juan de Aznalfarache",75,234419
2023,"San Nicolás del Puerto",8,19280
2023,"Sanlúcar la Mayor",57,143532
2023,"Santiponce",32,87015
2023,"Saucejo, El",34,51796
2023,"Sevilla",2267,11332072
2023,"Tocina",34,96138
2023,"Tomares",129,362193
2023,"Umbrete",38,94982
2023,"Utrera",212,677560
2023,"Valencina de la Concepción",32,81512
2023,"Villamanrique de la Condesa",18,47010
2023,"Villanueva de San Juan",9,6586
2023,"Villanueva del Ariscal",20,69359
2023,"Villanueva del Río y Minas",25,34720
2023,"Villaverde del Río",31,50959
2023,"Viso del Alcor, El",76,211573
