"year","mun","cont","kg"
2021,"Alàs i Cerc",12,10080
2021,"Arsèguel",2,2551
2021,"Bassella",10,6405
2021,"Cabó",3,2745
2021,"Cava",3,1417
2021,"Coll de Nargó",9,15939
2021,"Estamariu",3,3937
2021,"Fígols i Alinyà",6,7202
2021,"Josa i Tuixén",7,3244
2021,"Montferrer i Castellbò",29,32571
2021,"Oliana",28,54399
2021,"Organyà",12,22757
2021,"Peramola",8,10242
2021,"Pont de Bar, El",9,4788
2021,"Ribera d'Urgellet",21,29358
2021,"Seu d'Urgell, La",103,384484
2021,"Valls d'Aguilar, Les",8,7231
2021,"Valls de Valira, Les",18,24696
2021,"Vansa i Fórnols, La",13,4693
