"year","mun","cont","kg"
2022,"Abanilla",55,80276
2022,"Abarán",87,249171
2022,"Águilas",245,735741
2022,"Albudeite",19,22774
2022,"Alcantarilla",188,565785
2022,"Alcázares, Los",120,369820
2022,"Aledo",21,34858
2022,"Alguazas",47,135586
2022,"Alhama de Murcia",155,445732
2022,"Archena",98,233076
2022,"Beniel",73,169239
2022,"Blanca",32,98588
2022,"Bullas",98,278633
2022,"Calasparra",89,238132
2022,"Campos del Río",20,30986
2022,"Caravaca de la Cruz",170,457528
2022,"Cartagena",1310,3911320
2022,"Cehegín",119,291514
2022,"Ceutí",31,126501
2022,"Cieza",184,715545
2022,"Fortuna",65,108849
2022,"Fuente Álamo de Murcia",165,313891
2022,"Jumilla",171,471398
2022,"Librilla",28,81900
2022,"Lorca",573,1040240
2022,"Lorquí",57,105959
2022,"Mazarrón",288,922472
2022,"Molina de Segura",388,1161382
2022,"Moratalla",81,185088
2022,"Mula",128,342391
2022,"Murcia",1497,6857470
2022,"Ojós",7,5020
2022,"Pliego",29,47895
2022,"Puerto Lumbreras",119,267765
2022,"Ricote",31,34756
2022,"San Javier",311,958608
2022,"San Pedro del Pinatar",173,481102
2022,"Santomera",101,249779
2022,"Torre-Pacheco",246,633544
2022,"Torres de Cotillas, Las",139,332627
2022,"Totana",175,794849
2022,"Ulea",8,23247
2022,"Unión, La",97,206872
2022,"Villanueva del Río Segura",12,23843
2022,"Yecla",172,672899
