"year","mun","cont","kg"
2023,"Abadín",20,19244
2023,"Alfoz",28,41001
2023,"Antas de Ulla",17,8213
2023,"Baleira",5,6444
2023,"Baralla",18,20660
2023,"Barreiros",77,132119
2023,"Becerreá",28,27163
2023,"Begonte",30,47296
2023,"Bóveda",26,27819
2023,"Burela",99,184542
2023,"Carballedo",17,23901
2023,"Castro de Rei",35,44556
2023,"Castroverde",38,46248
2023,"Cervantes",7,10612
2023,"Cervo",58,120510
2023,"Chantada",76,187909
2023,"Corgo, O",21,26628
2023,"Cospeito",40,50553
2023,"Folgoso do Courel",20,22058
2023,"Fonsagrada, A",33,46817
2023,"Foz",98,299472
2023,"Friol",20,21820
2023,"Guitiriz",51,89670
2023,"Guntín",8,14140
2023,"Incio, O",35,27460
2023,"Láncara",14,17900
2023,"Lourenzá",22,31834
2023,"Lugo",360,1021173
2023,"Meira",18,29883
2023,"Mondoñedo",29,44194
2023,"Monforte de Lemos",126,274960
2023,"Monterroso",44,70810
2023,"Muras",10,11782
2023,"Navia de Suarna",11,21862
2023,"Negueira de Muñiz",7,9074
2023,"Nogais, As",16,20837
2023,"Ourol",13,14844
2023,"Outeiro de Rei",59,57141
2023,"Palas de Rei",31,78460
2023,"Pantón",45,57364
2023,"Paradela",19,32445
2023,"Páramo, O",15,10972
2023,"Pastoriza, A",25,29016
2023,"Pedrafita do Cebreiro",26,13996
2023,"Pobra do Brollón, A",31,37458
2023,"Pol",10,12690
2023,"Pontenova, A",36,32662
2023,"Portomarín",34,46083
2023,"Quiroga",33,45154
2023,"Rábade",21,31500
2023,"Ribadeo",116,433131
2023,"Ribas de Sil",16,25187
2023,"Ribeira de Piquín",15,10370
2023,"Riotorto",19,15340
2023,"Samos",19,16426
2023,"Sarria",156,249903
2023,"Saviñao, O",21,32891
2023,"Sober",39,67551
2023,"Taboada",38,32885
2023,"Trabada",18,23913
2023,"Triacastela",19,22660
2023,"Valadouro, O",37,52579
2023,"Vicedo, O",23,41752
2023,"Vilalba",107,169160
2023,"Viveiro",94,326629
2023,"Xermade",25,29965
2023,"Xove",43,53148
