"year","mun","cont","kg"
2023,"Albagés, L'",5,12405
2023,"Albi, L'",8,15262
2023,"Arbeca",17,66345
2023,"Bellaguarda",5,6272
2023,"Borges Blanques, Les",57,112648
2023,"Bovera",3,6202
2023,"Castelldans",9,18956
2023,"Cervià de les Garrigues",6,13983
2023,"Cogul, El",3,4286
2023,"Espluga Calba, L'",5,7294
2023,"Floresta, La",3,3763
2023,"Fulleda",2,3136
2023,"Granadella, La",8,19467
2023,"Granyena de les Garrigues",3,6040
2023,"Juncosa",3,8061
2023,"Juneda",22,72617
2023,"Omellons, Els",4,4274
2023,"Pobla de Cérvoles, La",4,6255
2023,"Puiggròs",5,6063
2023,"Soleràs, El",3,6969
2023,"Tarrés",3,4112
2023,"Torms, Els",2,3310
2023,"Vilosell, El",3,7840
2023,"Vinaixa",6,9060
