"year","mun","cont","kg"
2023,"Aín",2,4800
2023,"Albocàsser",11,40455
2023,"Alcalà de Xivert",103,273146
2023,"Alcora, l'",62,117700
2023,"Alcudia de Veo",3,2820
2023,"Alfondeguilla",5,9440
2023,"Algimia de Almonacid",5,6380
2023,"Almassora",79,190380
2023,"Almedíjar",2,4840
2023,"Almenara",57,69580
2023,"Alqueries, les/Alquerías del Niño Perdido",24,69220
2023,"Altura",12,30420
2023,"Arañuel",6,5700
2023,"Ares del Maestrat",4,2400
2023,"Argelita",4,4660
2023,"Artana",12,26360
2023,"Atzeneta del Maestrat",11,21960
2023,"Ayódar",5,6860
2023,"Azuébar",3,7620
2023,"Barracas",5,10460
2023,"Bejís",5,7200
2023,"Benafer",1,3240
2023,"Benafigos",3,5100
2023,"Benassal",7,9875
2023,"Benicarló",186,475020
2023,"Benicasim/Benicàssim",167,621460
2023,"Benlloch",8,18774
2023,"Betxí",58,97120
2023,"Borriana/Burriana",164,305420
2023,"Borriol",28,56020
2023,"Cabanes",46,82286
2023,"Càlig",15,28128
2023,"Canet lo Roig",5,7454
2023,"Castell de Cabres",1,600
2023,"Castellfort",3,3000
2023,"Castellnovo",6,13760
2023,"Castellón de la Plana/Castelló de la Plana",923,1848020
2023,"Castillo de Villamalefa",2,2400
2023,"Catí",9,14680
2023,"Caudiel",5,9740
2023,"Cervera del Maestre",4,7971
2023,"Chilches/Xilxes",40,53600
2023,"Chodos/Xodos",2,2000
2023,"Chóvar",3,6640
2023,"Cinctorres",6,11220
2023,"Cirat",5,7660
2023,"Cortes de Arenoso",6,10240
2023,"Costur",3,7400
2023,"Coves de Vinromà, les",9,16889
2023,"Culla",6,6100
2023,"Eslida",9,9200
2023,"Espadilla",2,4360
2023,"Fanzara",5,6880
2023,"Figueroles",7,9400
2023,"Forcall",5,6700
2023,"Fuente la Reina",1,3380
2023,"Fuentes de Ayódar",1,2280
2023,"Gaibiel",4,8360
2023,"Geldo",4,6900
2023,"Herbés",1,2600
2023,"Higueras",1,1000
2023,"Jana, la",6,8400
2023,"Jérica",13,26240
2023,"Llosa, la",13,7520
2023,"Llucena/Lucena del Cid",13,18480
2023,"Ludiente",5,4420
2023,"Mata de Morella, la",1,1600
2023,"Matet",4,2600
2023,"Moncofa",50,108260
2023,"Montán",5,8800
2023,"Montanejos",6,21500
2023,"Morella",16,76849
2023,"Navajas",6,13280
2023,"Nules",77,142520
2023,"Olocau del Rey",1,700
2023,"Onda",109,220420
2023,"Oropesa del Mar/Orpesa",151,294680
2023,"Palanques",1,300
2023,"Pavías",2,2500
2023,"Peníscola/Peñíscola",86,301151
2023,"Pina de Montalgrao",1,3000
2023,"Pobla de Benifassà, la",11,2500
2023,"Pobla Tornesa, la",10,7620
2023,"Portell de Morella",2,6100
2023,"Puebla de Arenoso",5,20260
2023,"Ribesalbes",8,12420
2023,"Rossell",8,17994
2023,"Sacañet",2,2500
2023,"Salzadella, la",6,15707
2023,"San Rafael del Río",10,9849
2023,"Sant Joan de Moró",17,28300
2023,"Sant Jordi/San Jorge",12,42414
2023,"Sant Mateu",15,20920
2023,"Santa Magdalena de Pulpis",10,7543
2023,"Segorbe",74,100980
2023,"Serratella, la",1,1200
2023,"Sierra Engarcerán",11,17200
2023,"Soneja",11,26300
2023,"Sot de Ferrer",4,12880
2023,"Sueras/Suera",4,6880
2023,"Tales",7,7900
2023,"Teresa",3,4920
2023,"Tírig",4,7640
2023,"Todolella",3,800
2023,"Toga",2,2320
2023,"Torás",2,7000
2023,"Toro, El",4,8100
2023,"Torralba del Pinar",1,2200
2023,"Torre d'En Besora, la",3,1600
2023,"Torre d'en Doménec, la",3,3760
2023,"Torreblanca",43,129012
2023,"Torrechiva",2,2460
2023,"Traiguera",9,11560
2023,"Useras/Useres, les",10,14000
2023,"Vall d'Alba",20,43080
2023,"Vall d'Uixó, la",179,283560
2023,"Vall de Almonacid",4,7900
2023,"Vallat",1,2360
2023,"Vallibona",2,3400
2023,"Vila-real",196,491660
2023,"Vilafamés",10,25000
2023,"Vilanova d'Alcolea",4,9369
2023,"Vilar de Canes",2,600
2023,"Vilavella, la",16,36940
2023,"Villafranca del Cid/Vilafranca",24,27027
2023,"Villahermosa del Río",4,9700
2023,"Villamalur",1,2280
2023,"Villanueva de Viver",2,4300
2023,"Villores",2,1900
2023,"Vinaròs",174,558186
2023,"Vistabella del Maestrat",5,12340
2023,"Viver",8,25800
2023,"Xert",9,29980
2023,"Zorita del Maestrazgo",2,2900
2023,"Zucaina",3,3900
