"year","mun","cont","kg"
2023,"Agolada",33,72944
2023,"Arbo",39,80704
2023,"Baiona",74,349701
2023,"Barro",42,44908
2023,"Bueu",90,243680
2023,"Caldas de Reis",125,214198
2023,"Cambados",129,298262
2023,"Campo Lameiro",21,29120
2023,"Cangas",132,439130
2023,"Cañiza, A",53,115687
2023,"Catoira",28,64945
2023,"Cerdedo",0,0
2023,"Cerdedo-Cotobade",85,120969
2023,"Cotobade",0,0
2023,"Covelo",25,40807
2023,"Crecente",34,34176
2023,"Cuntis",55,132240
2023,"Dozón",16,18535
2023,"Estrada, A",131,449871
2023,"Forcarei",59,85855
2023,"Fornelos de Montes",18,21906
2023,"Gondomar",54,195960
2023,"Grove, O",109,455140
2023,"Guarda, A",104,309361
2023,"Illa de Arousa, A",50,143410
2023,"Lalín",199,626760
2023,"Lama, A",29,59180
2023,"Marín",140,315820
2023,"Meaño",51,144476
2023,"Meis",51,86191
2023,"Moaña",107,334790
2023,"Mondariz",85,134830
2023,"Mondariz-Balneario",31,65984
2023,"Moraña",28,81651
2023,"Mos",120,386406
2023,"Neves, As",63,79799
2023,"Nigrán",133,381960
2023,"Oia",47,92193
2023,"Pazos de Borbén",25,38610
2023,"Poio",141,701820
2023,"Ponte Caldelas",72,166147
2023,"Ponteareas",134,298980
2023,"Pontecesures",21,50870
2023,"Pontevedra",415,1071836
2023,"Porriño, O",136,268720
2023,"Portas",24,47492
2023,"Redondela",135,345200
2023,"Ribadumia",48,97622
2023,"Rodeiro",52,62033
2023,"Rosal, O",86,202173
2023,"Salceda de Caselas",55,170539
2023,"Salvaterra de Miño",89,260134
2023,"Sanxenxo",257,587576
2023,"Silleda",110,117642
2023,"Soutomaior",50,111880
2023,"Tomiño",133,299482
2023,"Tui",98,307074
2023,"Valga",54,90766
2023,"Vigo",770,3608976
2023,"Vila de Cruces",52,115469
2023,"Vilaboa",107,137700
2023,"Vilagarcía de Arousa",141,546981
2023,"Vilanova de Arousa",60,146599
