"year","mun","cont","kg"
2021,"Alpens",4,9339
2021,"Balenyà",20,84600
2021,"Brull, El",6,20980
2021,"Calldetenes",16,68445
2021,"Centelles",32,163749
2021,"Collsuspina",8,22110
2021,"Espinelves",3,12817
2021,"Esquirol, L'",20,79975
2021,"Folgueroles",12,63983
2021,"Gurb",38,107023
2021,"Lluçà",4,8403
2021,"Malla",6,26680
2021,"Manlleu",95,379784
2021,"Masies de Roda, Les",12,29661
2021,"Masies de Voltregà, Les",38,102998
2021,"Montesquiu",10,28324
2021,"Muntanyola",5,21328
2021,"Olost",20,45009
2021,"Orís",8,16757
2021,"Oristà",8,15205
2021,"Perafita",5,14411
2021,"Prats de Lluçanès",19,78325
2021,"Roda de Ter",34,145199
2021,"Rupit i Pruit",4,17384
2021,"Sant Agustí de Lluçanès",4,8610
2021,"Sant Bartomeu del Grau",13,23551
2021,"Sant Boi de Lluçanès",6,14101
2021,"Sant Hipòlit de Voltregà",22,57963
2021,"Sant Julià de Vilatorta",26,116288
2021,"Sant Martí d'Albars",2,4205
2021,"Sant Martí de Centelles",14,35580
2021,"Sant Pere de Torelló",16,64837
2021,"Sant Quirze de Besora",23,58426
2021,"Sant Sadurní d'Osormort",6,4491
2021,"Sant Vicenç de Torelló",22,64331
2021,"Santa Cecília de Voltregà",3,7697
2021,"Santa Eugènia de Berga",14,69571
2021,"Santa Eulàlia de Riuprimer",9,31890
2021,"Santa Maria de Besora",3,5481
2021,"Seva",44,139020
2021,"Sobremunt",2,5233
2021,"Sora",3,6823
2021,"Taradell",38,223240
2021,"Tavèrnoles",3,15199
2021,"Tavertet",3,10645
2021,"Tona",30,202612
2021,"Torelló",84,324471
2021,"Vic",282,1064420
2021,"Vidrà",3,10962
2021,"Viladrau",27,74647
2021,"Vilanova de Sau",13,20307
