"year","mun","cont","kg"
2021,"Barberà de la Conca",7,23933
2021,"Blancafort",8,16852
2021,"Conesa",3,7059
2021,"Espluga de Francolí, L'",22,109510
2021,"Forès",3,3466
2021,"Llorac",5,6381
2021,"Montblanc",41,285167
2021,"Passanant i Belltall",7,11736
2021,"Piles, Les",5,11618
2021,"Pira",6,21110
2021,"Pontils",9,6351
2021,"Rocafort de Queralt",4,12404
2021,"Santa Coloma de Queralt",16,61592
2021,"Sarral",11,35587
2021,"Savallà del Comtat",2,5199
2021,"Senan",1,3668
2021,"Solivella",10,21487
2021,"Vallclara",2,6359
2021,"Vallfogona de Riucorb",4,8828
2021,"Vilanova de Prades",3,9966
2021,"Vilaverd",5,11248
2021,"Vimbodí i Poblet",10,30278
