"year","mun","cont","kg"
2023,"Aguilar de Segarra",6,13958
2023,"Artés",29,161083
2023,"Avinyó",28,71906
2023,"Balsareny",41,91343
2023,"Calders",20,47798
2023,"Callús",25,42124
2023,"Cardona",43,117030
2023,"Castellbell i el Vilar",34,74607
2023,"Castellfollit del Boix",13,21399
2023,"Castellgalí",58,44912
2023,"Castellnou de Bages",19,37693
2023,"Estany, L'",10,18054
2023,"Fonollosa",26,53124
2023,"Gaià",4,6056
2023,"Manresa",220,1278088
2023,"Marganell",0,11000
2023,"Moià",50,175261
2023,"Monistrol de Calders",9,26234
2023,"Monistrol de Montserrat",19,56552
2023,"Mura",6,20427
2023,"Navarcles",50,161706
2023,"Navàs",37,156937
2023,"Pont de Vilomara i Rocafort, El",59,108575
2023,"Rajadell",8,29040
2023,"Sallent",70,195512
2023,"Sant Feliu Sasserra",5,15847
2023,"Sant Fruitós de Bages",51,204885
2023,"Sant Joan de Vilatorrada",85,229486
2023,"Sant Mateu de Bages",12,17647
2023,"Sant Salvador de Guardiola",40,89897
2023,"Sant Vicenç de Castellet",55,138686
2023,"Santa Maria d'Oló",11,36922
2023,"Santpedor",38,182698
2023,"Súria",33,111937
2023,"Talamanca",5,16836
