"year","mun","cont","kg"
2023,"Abadiño",61,203237
2023,"Abanto y Ciérvana-Abanto Zierbena",65,180049
2023,"Ajangiz",2,7766
2023,"Alonsotegi",18,45412
2023,"Amorebieta-Etxano",89,495141
2023,"Amoroto",8,19287
2023,"Arakaldo",2,3261
2023,"Arantzazu",4,11969
2023,"Areatza",8,35830
2023,"Arrankudiaga",12,22271
2023,"Arratzu",10,16197
2023,"Arrieta",6,12469
2023,"Arrigorriaga",48,220442
2023,"Artea",11,21734
2023,"Artzentales",14,15273
2023,"Atxondo",22,66319
2023,"Aulesti",10,22477
2023,"Bakio",35,165660
2023,"Balmaseda",32,149178
2023,"Barakaldo",309,2017174
2023,"Barrika",27,78465
2023,"Basauri",126,849998
2023,"Bedia",11,15322
2023,"Berango",62,165718
2023,"Bermeo",72,501834
2023,"Berriatua",19,40427
2023,"Berriz",25,112638
2023,"Bilbao",1247,9058595
2023,"Busturia",16,47768
2023,"Derio",53,167641
2023,"Dima",18,46767
2023,"Durango",124,831858
2023,"Ea",7,47277
2023,"Elantxobe",5,17012
2023,"Elorrio",63,199980
2023,"Erandio",94,463629
2023,"Ereño",7,20998
2023,"Ermua",53,383892
2023,"Errigoiti",5,9343
2023,"Etxebarri",49,188936
2023,"Etxebarria",12,29345
2023,"Forua",10,27838
2023,"Fruiz",3,9262
2023,"Galdakao",127,722699
2023,"Galdames",16,20934
2023,"Gamiz-Fika",7,28550
2023,"Garai",3,11500
2023,"Gatika",9,26228
2023,"Gautegiz Arteaga",10,35436
2023,"Gernika-Lumo",76,519229
2023,"Getxo",325,2125138
2023,"Gizaburuaga",5,8652
2023,"Gordexola",23,40877
2023,"Gorliz",64,206677
2023,"Güeñes",39,137606
2023,"Ibarrangelu",9,48182
2023,"Igorre",28,107384
2023,"Ispaster",13,26622
2023,"Iurreta",34,79511
2023,"Izurtza",4,9005
2023,"Karrantza Harana/Valle de Carranza",40,54687
2023,"Kortezubi",11,21887
2023,"Lanestosa",2,6006
2023,"Larrabetzu",24,73222
2023,"Laukiz",9,22732
2023,"Leioa",163,757899
2023,"Lekeitio",27,304380
2023,"Lemoa",27,74391
2023,"Lemoiz",21,55361
2023,"Lezama",24,65767
2023,"Loiu",29,72422
2023,"Mallabia",18,30746
2023,"Mañaria",7,17396
2023,"Markina-Xemein",30,159617
2023,"Maruri-Jatabe",12,28384
2023,"Meñaka",4,10111
2023,"Mendata",13,13876
2023,"Mendexa",12,36479
2023,"Morga",7,19757
2023,"Mundaka",12,93402
2023,"Mungia",100,392938
2023,"Munitibar-Arbatzegi Gerrikaitz",6,21711
2023,"Murueta",7,23398
2023,"Muskiz",50,122228
2023,"Muxika",36,33498
2023,"Nabarniz",6,11983
2023,"Ondarroa",27,263325
2023,"Orozko",23,77516
2023,"Ortuella",40,132557
2023,"Otxandio",15,44751
2023,"Plentzia",21,100981
2023,"Portugalete",146,1041187
2023,"Santurtzi",126,973894
2023,"Sestao",68,521847
2023,"Sondika",44,94104
2023,"Sopela",90,357601
2023,"Sopuerta",32,49578
2023,"Sukarrieta",8,29280
2023,"Trucios-Turtzioz",11,9679
2023,"Ubide",3,10102
2023,"Ugao-Miraballes",16,110082
2023,"Urduliz",34,130312
2023,"Urduña/Orduña",29,109920
2023,"Valle de Trápaga-Trapagaran",48,267353
2023,"Zaldibar",21,75338
2023,"Zalla",49,159687
2023,"Zamudio",42,95038
2023,"Zaratamo",11,25183
2023,"Zeanuri",21,49141
2023,"Zeberio",13,24536
2023,"Zierbena",20,78355
2023,"Ziortza-Bolibar",10,20596
