"year","mun","cont","kg"
2022,"Ajofrín",12,20396
2022,"Alameda de la Sagra",16,27195
2022,"Albarreal de Tajo",4,6799
2022,"Alcabón",3,5099
2022,"Alcañizo",2,3399
2022,"Alcaudete de la Jara",9,15297
2022,"Alcolea de Tajo",4,6799
2022,"Aldea en Cabo",2,3399
2022,"Aldeanueva de Barbarroya",3,5099
2022,"Aldeanueva de San Bartolomé",3,5099
2022,"Almendral de la Cañada",3,5099
2022,"Almonacid de Toledo",7,11898
2022,"Almorox",13,22096
2022,"Añover de Tajo",27,45891
2022,"Arcicóllar",5,8498
2022,"Argés",28,47591
2022,"Azután",2,3399
2022,"Barcience",5,8498
2022,"Bargas",38,70587
2022,"Belvís de la Jara",8,13597
2022,"Borox",14,23795
2022,"Buenaventura",4,6799
2022,"Burguillos de Toledo",14,23795
2022,"Burujón",6,10198
2022,"Cabañas de la Sagra",10,16997
2022,"Cabañas de Yepes",4,6799
2022,"Cabezamesada",3,5099
2022,"Calera y Chozas",22,37393
2022,"Caleruela",2,3399
2022,"Calzada de Oropesa",2,3399
2022,"Camarena",17,28894
2022,"Camarenilla",5,8498
2022,"Campillo de la Jara, El",4,6799
2022,"Camuñas",9,15297
2022,"Cardiel de los Montes",5,8498
2022,"Carmena",5,8498
2022,"Carpio de Tajo, El",8,13597
2022,"Carranque",43,73086
2022,"Carriches",2,3399
2022,"Casar de Escalona, El",12,20396
2022,"Casarrubios del Monte",41,39092
2022,"Casasbuenas",3,5099
2022,"Castillo de Bayuela",4,6799
2022,"Cazalegas",8,13597
2022,"Cebolla",13,22096
2022,"Cedillo del Condado",14,23795
2022,"Cerralbos, Los",2,3399
2022,"Cervera de los Montes",4,6799
2022,"Chozas de Canales",21,35693
2022,"Chueca",2,3399
2022,"Ciruelos",5,8498
2022,"Cobeja",11,18696
2022,"Cobisa",23,55518
2022,"Consuegra",45,76485
2022,"Corral de Almaguer",25,42492
2022,"Cuerva",11,18696
2022,"Domingo Pérez",2,3399
2022,"Dosbarrios",14,23795
2022,"Erustes",2,3399
2022,"Escalona",23,39092
2022,"Escalonilla",7,11898
2022,"Espinoso del Rey",5,8498
2022,"Esquivias",29,49290
2022,"Estrella, La",3,5099
2022,"Fuensalida",32,54389
2022,"Gálvez",17,28894
2022,"Garciotum",1,1700
2022,"Gerindote",13,22096
2022,"Guadamur",12,20396
2022,"Guardia, La",17,28894
2022,"Herencias, Las",6,10198
2022,"Herreruela de Oropesa",4,6799
2022,"Hinojosa de San Vicente",2,3399
2022,"Hontanar",1,1700
2022,"Hormigos",5,8498
2022,"Huecas",7,11898
2022,"Huerta de Valdecarábanos",8,13597
2022,"Iglesuela, La",4,6799
2022,"Illán de Vacas",0,0
2022,"Illescas",111,188663
2022,"Lagartera",8,13597
2022,"Layos",6,10198
2022,"Lillo",11,18696
2022,"Lominchar",7,11898
2022,"Lucillos",4,6799
2022,"Madridejos",51,86683
2022,"Magán",11,18696
2022,"Malpica de Tajo",6,10198
2022,"Manzaneque",3,5099
2022,"Maqueda",7,11898
2022,"Marjaliza",3,5099
2022,"Marrupe",2,3399
2022,"Mascaraque",3,5099
2022,"Mata, La",6,10198
2022,"Mazarambroz",7,11898
