"year","mun","cont","kg"
2021,"Agolada",32,69640
2021,"Arbo",38,84230
2021,"Baiona",70,312560
2021,"Barro",40,71290
2021,"Bueu",80,276540
2021,"Caldas de Reis",125,195250
2021,"Cambados",137,276730
2021,"Campo Lameiro",20,51930
2021,"Cangas",119,503970
2021,"Cañiza, A",55,118740
2021,"Catoira",29,61610
2021,"Cerdedo-Cotobade",85,141890
2021,"Covelo",26,54590
2021,"Crecente",31,54860
2021,"Cuntis",55,139520
2021,"Dozón",15,15770
2021,"Estrada, A",129,439890
2021,"Forcarei",57,96960
2021,"Fornelos de Montes",17,36720
2021,"Gondomar",53,222580
2021,"Grove, O",106,450240
2021,"Guarda, A",99,259730
2021,"Illa de Arousa, A",47,129460
2021,"Lalín",196,495520
2021,"Lama, A",24,46470
2021,"Marín",125,340910
2021,"Meaño",56,153230
2021,"Meis",54,118030
2021,"Moaña",94,380350
2021,"Mondariz",81,119030
2021,"Mondariz-Balneario",30,62310
2021,"Moraña",31,77480
2021,"Mos",109,356360
2021,"Neves, As",64,113030
2021,"Nigrán",116,432220
2021,"Oia",44,105900
2021,"Pazos de Borbén",23,56970
2021,"Poio",129,636880
2021,"Ponte Caldelas",63,128680
2021,"Ponteareas",132,333080
2021,"Pontecesures",21,57810
2021,"Pontevedra",390,1162170
2021,"Porriño, O",119,303280
2021,"Portas",24,52230
2021,"Redondela",129,380300
2021,"Ribadumia",46,130860
2021,"Rodeiro",47,37390
2021,"Rosal, O",81,199930
2021,"Salceda de Caselas",60,159950
2021,"Salvaterra de Miño",82,201520
2021,"Sanxenxo",235,619520
2021,"Silleda",109,225470
2021,"Soutomaior",48,94500
2021,"Tomiño",120,298090
2021,"Tui",94,340370
2021,"Valga",61,89260
2021,"Vigo",721,3846090
2021,"Vila de Cruces",51,94220
2021,"Vilaboa",95,139900
2021,"Vilagarcía de Arousa",131,545800
2021,"Vilanova de Arousa",61,135170
