"year","mun","cont","kg"
2023,"Campdevànol",37,76909
2023,"Campelles",4,11124
2023,"Camprodon",45,135159
2023,"Gombrèn",5,8483
2023,"Llanars",7,27727
2023,"Llosses, Les",5,5937
2023,"Molló",5,20807
2023,"Ogassa",6,8724
2023,"Pardines",3,7452
2023,"Planoles",16,19757
2023,"Queralbs",10,20812
2023,"Ribes de Freser",26,84167
2023,"Ripoll",89,246370
2023,"Sant Joan de les Abadesses",10,107761
2023,"Sant Pau de Segúries",11,27325
2023,"Setcases",7,13026
2023,"Toses",9,11565
2023,"Vallfogona de Ripollès",4,7471
2023,"Vilallonga de Ter",11,27804
