"year","mun","cont","kg"
2023,"Abáigar",2,2629
2023,"Abárzuza/Abartzuza",3,2253
2023,"Abaurregaina/Abaurrea Alta",3,7546
2023,"Abaurrepea/Abaurrea Baja",1,796
2023,"Aberin",4,8835
2023,"Ablitas",23,33847
2023,"Adiós",3,5232
2023,"Aguilar de Codés",2,4482
2023,"Aibar/Oibar",9,22545
2023,"Allín/Allin",16,48114
2023,"Allo",8,25288
2023,"Altsasu/Alsasua",39,195773
2023,"Améscoa Baja",17,46332
2023,"Ancín/Antzin",7,14247
2023,"Andosilla",18,83374
2023,"Añorbe",9,9884
2023,"Ansoáin/Antsoain",66,225593
2023,"Anue",18,9941
2023,"Aoiz/Agoitz",29,65081
2023,"Araitz",12,19953
2023,"Arakil",13,37182
2023,"Aranarache/Aranaratxe",1,2202
2023,"Aranguren",137,270625
2023,"Arano",3,7810
2023,"Arantza",9,40479
2023,"Aras",3,4056
2023,"Arbizu",10,51512
2023,"Arce/Artzi",10,6254
2023,"Arcos, Los",12,71380
2023,"Arellano",2,12334
2023,"Areso",2,3804
2023,"Arguedas",18,34817
2023,"Aria",1,1777
2023,"Aribe",1,5086
2023,"Armañanzas",1,2290
2023,"Arróniz",8,34965
2023,"Arruazu",1,3624
2023,"Artajona",25,67302
2023,"Artazu",2,6431
2023,"Atez/Atetz",11,12274
2023,"Auritz/Burguete",7,20025
2023,"Ayegui/Aiegi",18,54423
2023,"Azagra",33,83480
2023,"Azuelo",1,2977
2023,"Bakaiku",2,15411
2023,"Barañáin/Barañain",108,436864
2023,"Barásoain",11,21761
2023,"Barbarin",1,0
2023,"Bargota",3,6903
2023,"Barillas",3,5978
2023,"Basaburua",25,38752
2023,"Baztan",114,308071
2023,"Beintza-Labaien",5,1544
2023,"Beire",7,6308
2023,"Belascoáin",5,4595
2023,"Bera",45,179179
2023,"Berbinzana",9,23853
2023,"Beriáin",43,54727
2023,"Berrioplano/Berriobeiti",97,155396
2023,"Berriozar",87,175760
2023,"Bertizarana",12,22961
2023,"Betelu",6,18047
2023,"Bidaurreta",2,6734
2023,"Biurrun-Olcoz",9,4342
2023,"Buñuel",21,21566
2023,"Burgui/Burgi",5,13006
2023,"Burlada/Burlata",116,429844
2023,"Busto, El",2,998
2023,"Cabanillas",10,19276
2023,"Cabredo",1,2220
2023,"Cadreita",17,48920
2023,"Caparroso",36,43087
2023,"Cárcar",11,19680
2023,"Carcastillo",40,64406
2023,"Cascante",27,54046
2023,"Cáseda",13,23375
2023,"Castejón",25,82249
2023,"Castillonuevo",1,0
2023,"Cendea de Olza/Oltza Zendea",33,73089
2023,"Cintruénigo",71,122593
2023,"Cirauqui/Zirauki",9,21131
2023,"Ciriza/Ziritza",3,9244
2023,"Cizur",46,83019
2023,"Corella",55,117459
2023,"Cortes",25,30824
2023,"Desojo",2,1578
2023,"Dicastillo",4,22949
2023,"Donamaria",7,29028
2023,"Doneztebe/Santesteban",19,96062
2023,"Echarri/Etxarri",2,3430
2023,"Elgorriaga",3,13462
2023,"Enériz/Eneritz",8,11245
2023,"Eratsun",3,1484
2023,"Ergoiena",5,20857
2023,"Erro",23,41720
2023,"Eslava",3,2943
2023,"Esparza de Salazar/Espartza Zaraitzu",2,4268
2023,"Espronceda",2,5489
2023,"Estella-Lizarra",69,490857
