"year","mun","cont","kg"
2021,"Abánades",2,2670
2021,"Ablanque",1,3096
2021,"Adobes",1,1172
2021,"Alaminos",2,1890
2021,"Alarilla",3,3677
2021,"Albalate de Zorita",5,11891
2021,"Albares",2,5943
2021,"Albendiego",1,3261
2021,"Alcocer",4,8734
2021,"Alcolea de las Peñas",1,874
2021,"Alcolea del Pinar",7,3466
2021,"Alcoroches",3,7594
2021,"Aldeanueva de Guadalajara",2,2191
2021,"Algar de Mesa",1,443
2021,"Algora",1,1355
2021,"Alhóndiga",3,2715
2021,"Alique",1,1144
2021,"Almadrones",4,6526
2021,"Almoguera",6,7205
2021,"Almonacid de Zorita",6,7739
2021,"Alocén",1,1919
2021,"Alovera",32,108050
2021,"Alustante",4,7321
2021,"Angón",1,1678
2021,"Anguita",5,2647
2021,"Anquela del Ducado",2,1427
2021,"Anquela del Pedregal",1,839
2021,"Aranzueque",4,3106
2021,"Arbancón",2,1084
2021,"Arbeteta",1,4558
2021,"Argecilla",3,1195
2021,"Armallones",1,195
2021,"Armuña de Tajuña",4,3620
2021,"Arroyo de las Fraguas",1,991
2021,"Atanzón",2,5292
2021,"Atienza",3,5833
2021,"Auñón",4,2538
2021,"Azuqueca de Henares",86,264175
2021,"Baides",2,2032
2021,"Baños de Tajo",1,1654
2021,"Bañuelos",1,720
2021,"Barriopedro",1,1328
2021,"Berninches",3,1477
2021,"Bodera, La",1,855
2021,"Brihuega",34,51055
2021,"Budia",4,4417
2021,"Bujalaro",1,1386
2021,"Bustares",1,2548
2021,"Cabanillas del Campo",52,112329
2021,"Campillo de Dueñas",2,4456
2021,"Campillo de Ranas",7,12757
2021,"Campisábalos",2,3041
2021,"Cañizar",1,1326
2021,"Canredondo",1,1558
2021,"Cantalojas",3,5959
2021,"Cardoso de la Sierra, El",3,4316
2021,"Casa de Uceda",1,1884
2021,"Casar, El",47,170378
2021,"Casas de San Galindo",1,1063
2021,"Caspueñas",4,3509
2021,"Castejón de Henares",1,1863
2021,"Castellar de la Muela",1,579
2021,"Castilforte",1,1031
2021,"Castilnuevo",1,0
2021,"Cendejas de Enmedio",3,1368
2021,"Cendejas de la Torre",1,496
2021,"Centenera",2,1111
2021,"Checa",2,5890
2021,"Chequilla",1,1289
2021,"Chillarón del Rey",2,679
2021,"Chiloeches",24,48541
2021,"Cifuentes",28,35233
2021,"Cincovillas",1,1282
2021,"Ciruelas",2,3448
2021,"Ciruelos del Pinar",1,3613
2021,"Cobeta",2,3324
2021,"Cogollor",1,563
2021,"Cogolludo",9,11612
2021,"Condemios de Abajo",1,783
2021,"Condemios de Arriba",4,3077
2021,"Congostrina",1,563
2021,"Copernal",1,1213
2021,"Corduente",12,6156
2021,"Cubillo de Uceda, El",2,2159
2021,"Driebes",3,2861
2021,"Durón",2,2222
2021,"Embid",1,980
2021,"Escamilla",1,1295
2021,"Escariche",3,3357
2021,"Escopete",2,1440
2021,"Espinosa de Henares",10,8791
2021,"Esplegares",1,380
2021,"Establés",2,880
2021,"Estriégana",1,800
2021,"Fontanar",16,28705
2021,"Fuembellida",1,121
2021,"Fuencemillán",1,1291
2021,"Fuentelahiguera de Albatages",1,902
2021,"Fuentelencina",2,1875
2021,"Fuentelsaz",1,1402
2021,"Fuentelviejo",2,651
2021,"Fuentenovilla",2,4220
2021,"Gajanejos",3,1854
2021,"Galápagos",13,22426
2021,"Galve de Sorbe",4,3594
2021,"Gascueña de Bornova",1,1964
2021,"Guadalajara",236,978969
2021,"Henche",1,1981
2021,"Heras de Ayuso",2,2425
2021,"Herrería",1,0
2021,"Hiendelaencina",3,8255
2021,"Hijes",1,2456
2021,"Hita",6,7275
2021,"Hombrados",1,136
2021,"Hontoba",8,9590
2021,"Horche",12,25181
2021,"Hortezuela de Océn",1,457
2021,"Huerce, La",2,686
2021,"Huérmeces del Cerro",1,957
2021,"Huertahernando",2,2288
2021,"Hueva",2,1452
2021,"Humanes",18,21826
2021,"Illana",7,13498
2021,"Iniéstola",1,555
2021,"Inviernas, Las",1,650
2021,"Irueste",1,1341
2021,"Jadraque",15,27103
2021,"Jirueque",1,735
2021,"Ledanca",5,4818
2021,"Loranca de Tajuña",5,13551
2021,"Lupiana",4,2553
2021,"Luzaga",1,1361
2021,"Luzón",2,1810
2021,"Majaelrayo",2,4568
2021,"Málaga del Fresno",2,3350
2021,"Malaguilla",3,3638
2021,"Mandayona",3,7473
2021,"Mantiel",2,645
2021,"Maranchón",6,4465
2021,"Marchamalo",38,86425
2021,"Masegoso de Tajuña",2,1783
2021,"Matarrubia",2,2425
2021,"Matillas",2,3302
2021,"Mazarete",1,1510
2021,"Mazuecos",3,7054
2021,"Medranda",1,1400
2021,"Megina",1,1994
2021,"Membrillera",4,3608
2021,"Miedes de Atienza",1,863
2021,"Mierla, La",2,1290
2021,"Millana",1,2743
2021,"Milmarcos",2,4184
2021,"Miñosa, La",4,2166
2021,"Mirabueno",1,1316
2021,"Miralrío",1,0
2021,"Mochales",1,1606
2021,"Mohernando",2,3546
2021,"Molina de Aragón",13,27919
2021,"Monasterio",1,658
2021,"Mondéjar",12,13084
2021,"Montarrón",1,1213
2021,"Moratilla de los Meleros",2,4202
2021,"Morenilla",1,517
2021,"Muduex",2,3725
2021,"Navas de Jadraque, Las",2,995
2021,"Negredo",1,766
2021,"Ocentejo",1,0
2021,"Olivar, El",2,3435
2021,"Olmeda de Cobeta",2,1074
2021,"Olmeda de Jadraque, La",1,269
2021,"Ordial, El",1,392
2021,"Orea",5,3987
2021,"Pálmaces de Jadraque",1,2160
2021,"Pardos",1,704
2021,"Paredes de Sigüenza",1,1339
2021,"Pareja",9,21319
2021,"Pastrana",6,10011
2021,"Pedregal, El",1,1424
2021,"Peñalén",1,1325
2021,"Peñalver",2,2069
2021,"Peralejos de las Truchas",4,5709
2021,"Peralveche",1,1407
2021,"Pinilla de Jadraque",1,1068
2021,"Pinilla de Molina",1,1218
2021,"Pioz",17,36617
2021,"Piqueras",2,1159
2021,"Pobo de Dueñas, El",1,2162
2021,"Poveda de la Sierra",2,2816
2021,"Pozo de Almoguera",1,288
2021,"Pozo de Guadalajara",7,12291
2021,"Prádena de Atienza",2,2707
2021,"Prados Redondos",2,2876
2021,"Puebla de Beleña",1,1213
2021,"Puebla de Valles",2,4274
2021,"Quer",11,16025
2021,"Rebollosa de Jadraque",1,500
2021,"Recuenco, El",1,1995
2021,"Renera",4,3537
2021,"Retiendas",1,1293
2021,"Riba de Saelices",1,1230
2021,"Rillo de Gallo",1,1627
2021,"Riofrío del Llano",3,1355
2021,"Robledillo de Mohernando",3,3677
2021,"Robledo de Corpes",2,2092
2021,"Romanillos de Atienza",1,1454
2021,"Romanones",2,1697
2021,"Rueda de la Sierra",2,1982
2021,"Sacecorbo",2,3086
2021,"Sacedón",14,22288
2021,"Saelices de la Sal",1,813
2021,"Salmerón",2,1790
2021,"San Andrés del Congosto",2,3589
2021,"San Andrés del Rey",1,1491
2021,"Santiuste",1,1191
2021,"Saúca",4,974
2021,"Sayatón",2,2399
2021,"Selas",1,801
2021,"Semillas",1,933
2021,"Setiles",1,2606
2021,"Sienes",1,1329
2021,"Sigüenza",29,82483
2021,"Solanillos del Extremo",1,2438
2021,"Somolinos",2,874
2021,"Sotillo, El",1,546
2021,"Sotodosos",1,1177
2021,"Tamajón",5,8154
2021,"Taragudo",1,1213
2021,"Taravilla",2,3231
2021,"Tartanedo",5,4461
2021,"Tendilla",2,3316
2021,"Terzaga",1,716
2021,"Tierzo",2,572
2021,"Toba, La",2,921
2021,"Tordellego",1,1926
2021,"Tordelrábano",1,372
2021,"Tordesilos",2,1237
2021,"Torija",12,8553
2021,"Torre del Burgo",3,2642
2021,"Torrecuadrada de Molina",1,0
2021,"Torrecuadradilla",1,1312
2021,"Torrejón del Rey",21,62961
2021,"Torremocha de Jadraque",1,856
2021,"Torremocha del Campo",10,4990
2021,"Torremocha del Pinar",1,373
2021,"Torremochuela",1,579
2021,"Torrubia",1,153
2021,"Tórtola de Henares",12,14551
2021,"Tortuera",2,2652
2021,"Tortuero",1,1939
2021,"Traíd",2,1754
2021,"Trijueque",7,18003
2021,"Trillo",16,18161
2021,"Uceda",34,59126
2021,"Ujados",1,657
2021,"Utande",1,1174
2021,"Valdarachas",1,617
2021,"Valdearenas",1,1454
2021,"Valdeavellano",1,1663
2021,"Valdeaveruelo",7,14914
2021,"Valdeconcha",1,581
2021,"Valdegrudas",2,225
2021,"Valdelcubo",1,981
2021,"Valdenuño Fernández",3,4633
2021,"Valdepeñas de la Sierra",3,9332
2021,"Valderrebollo",1,1753
2021,"Valdesotos",2,1962
2021,"Valfermoso de Tajuña",2,2098
2021,"Valhermoso",2,357
2021,"Valtablado del Río",1,0
2021,"Valverde de los Arroyos",3,4407
2021,"Viana de Jadraque",1,548
2021,"Villanueva de Alcorón",1,1538
2021,"Villanueva de Argecilla",1,354
2021,"Villanueva de la Torre",29,68222
2021,"Villares de Jadraque",1,1137
2021,"Villaseca de Henares",1,1456
2021,"Villaseca de Uceda",1,714
2021,"Villel de Mesa",1,2422
2021,"Viñuelas",2,2034
2021,"Yebes",20,39873
2021,"Yebra",2,2971
2021,"Yélamos de Abajo",1,1553
2021,"Yélamos de Arriba",1,2412
2021,"Yunquera de Henares",15,45429
2021,"Yunta, La",1,2733
2021,"Zaorejas",2,2446
2021,"Zarzuela de Jadraque",1,1800
2021,"Zorita de los Canes",2,2306
