"year","mun","cont","kg"
2023,"Adamuz",20,33790
2023,"Aguilar de la Frontera",44,80060
2023,"Alcaracejos",6,9570
2023,"Almedinilla",12,37720
2023,"Almodóvar del Río",38,46302
2023,"Añora",5,9020
2023,"Baena",75,147160
2023,"Belalcázar",12,17390
2023,"Belmez",11,12530
2023,"Benamejí",24,32550
2023,"Blázquez, Los",3,5110
2023,"Bujalance",39,51590
2023,"Cabra",53,188470
2023,"Cañete de las Torres",11,20772
2023,"Carcabuey",11,23660
2023,"Cardeña",8,14150
2023,"Carlota, La",73,129420
2023,"Carpio, El",15,39220
2023,"Castro del Río",28,55840
2023,"Conquista",4,7160
2023,"Córdoba",991,3889960
2023,"Doña Mencía",16,48610
2023,"Dos Torres",10,15790
2023,"Encinas Reales",11,25740
2023,"Espejo",12,27980
2023,"Espiel",9,13170
2023,"Fernán-Núñez",41,55120
2023,"Fuente Carreteros",6,12520
2023,"Fuente la Lancha",2,540
2023,"Fuente Obejuna",28,30050
2023,"Fuente Palmera",43,53030
2023,"Fuente-Tójar",4,7100
2023,"Granjuela, La",2,3910
2023,"Guadalcázar",6,8880
2023,"Guijarrosa, La",6,5220
2023,"Guijo, El",3,2810
2023,"Hinojosa del Duque",27,44390
2023,"Hornachuelos",22,24920
2023,"Iznájar",24,41650
2023,"Lucena",134,387260
2023,"Luque",23,43290
2023,"Montalbán de Córdoba",15,22890
2023,"Montemayor",24,28460
2023,"Montilla",81,228300
2023,"Montoro",40,87000
2023,"Monturque",9,15560
2023,"Moriles",22,28450
2023,"Nueva Carteya",16,25360
2023,"Obejo",10,9360
2023,"Palenciana",6,14100
2023,"Palma del Río",87,233040
2023,"Pedro Abad",13,27750
2023,"Pedroche",6,9990
2023,"Peñarroya-Pueblonuevo",39,56770
2023,"Posadas",31,49260
2023,"Pozoblanco",60,183660
2023,"Priego de Córdoba",98,211440
2023,"Puente Genil",92,254700
2023,"Rambla, La",29,36660
2023,"Rute",50,107260
2023,"San Sebastián de los Ballesteros",4,5730
2023,"Santa Eufemia",6,4260
2023,"Santaella",25,46850
2023,"Torrecampo",6,19360
2023,"Valenzuela",7,6810
2023,"Valsequillo",3,1960
2023,"Victoria, La",12,13320
2023,"Villa del Río",28,72860
2023,"Villafranca de Córdoba",21,36160
2023,"Villaharta",5,9950
2023,"Villanueva de Córdoba",38,84336
2023,"Villanueva del Duque",8,10660
2023,"Villanueva del Rey",8,4560
2023,"Villaralto",3,9950
2023,"Villaviciosa de Córdoba",12,14420
2023,"Viso, El",11,11330
2023,"Zuheros",3,9120
