"year","mun","cont","kg"
2021,"Altafulla",38,335047
2021,"Canonja, La",32,116110
2021,"Catllar, El",53,98628
2021,"Constantí",31,67520
2021,"Creixell",54,114493
2021,"Morell, El",27,49937
2021,"Nou de Gaià, La",5,8230
2021,"Pallaresos, Els",34,78494
2021,"Perafort",19,33135
2021,"Pobla de Mafumet, La",24,24736
2021,"Pobla de Montornès, La",30,61539
2021,"Renau",3,7356
2021,"Riera de Gaià, La",13,31465
2021,"Roda de Berà",200,289677
2021,"Salomó",5,11566
2021,"Salou",387,1043920
2021,"Secuita, La",22,46480
2021,"Tarragona",589,2600690
2021,"Torredembarra",116,509500
2021,"Vespella de Gaià",8,39879
2021,"Vila-seca",151,548260
2021,"Vilallonga del Camp",16,38418
