"year","mun","cont","kg"
2023,"Alella",115,306340
2023,"Arenys de Mar",64,541800
2023,"Arenys de Munt",37,244480
2023,"Argentona",56,358340
2023,"Cabrera de Mar",109,166600
2023,"Cabrils",147,248440
2023,"Caldes d'Estrac",36,131320
2023,"Calella",87,704860
2023,"Canet de Mar",57,459160
2023,"Dosrius",47,144580
2023,"Malgrat de Mar",144,560620
2023,"Masnou, El",178,584380
2023,"Mataró",394,2245380
2023,"Òrrius",5,25341
2023,"Palafolls",63,191119
2023,"Pineda de Mar",82,540440
2023,"Premià de Dalt",101,266960
2023,"Premià de Mar",82,548140
2023,"Sant Andreu de Llavaneres",59,407820
2023,"Sant Cebrià de Vallalta",38,108360
2023,"Sant Iscle de Vallalta",17,37741
2023,"Sant Pol de Mar",65,263100
2023,"Sant Vicenç de Montalt",104,296360
2023,"Santa Susanna",54,377300
2023,"Teià",86,203820
2023,"Tordera",96,232240
2023,"Vilassar de Dalt",92,230540
2023,"Vilassar de Mar",84,579920
