"year","mun","cont","kg"
2022,"Majadas",6,7094
2022,"Malpartida de Cáceres",25,28741
2022,"Malpartida de Plasencia",38,49884
2022,"Marchagaz",3,1760
2022,"Mata de Alcántara",6,3557
2022,"Membrío",5,6588
2022,"Mesas de Ibor",2,2390
2022,"Miajadas",83,97448
2022,"Millanes",6,10326
2022,"Mirabel",8,5935
2022,"Mohedas de Granadilla",7,22947
2022,"Monroy",6,10606
2022,"Montánchez",12,15206
2022,"Montehermoso",22,45061
2022,"Moraleja",44,60683
2022,"Morcillo",2,5702
2022,"Navaconcejo",16,28420
2022,"Navalmoral de la Mata",65,136826
2022,"Navalvillar de Ibor",3,3676
2022,"Navas del Madroño",11,12867
2022,"Navezuelas",3,2267
2022,"Nuñomoral",12,13134
2022,"Oliva de Plasencia",6,4202
2022,"Palomero",4,7142
2022,"Pasarón de la Vera",2,4025
2022,"Pedroso de Acim",3,1470
2022,"Peraleda de la Mata",9,10913
2022,"Peraleda de San Román",3,3611
2022,"Perales del Puerto",11,13782
2022,"Pescueza",1,1248
2022,"Pesga, La",9,11685
2022,"Piedras Albas",3,3473
2022,"Pinofranqueado",19,21575
2022,"Piornal",7,9241
2022,"Plasencia",174,347172
2022,"Plasenzuela",4,7786
2022,"Portaje",3,2483
2022,"Portezuelo",2,943
2022,"Pozuelo de Zarzón",3,3984
2022,"Pueblonuevo de Miramontes",7,10181
2022,"Puerto de Santa Cruz",6,7370
2022,"Rebollar",2,830
2022,"Riolobos",11,9275
2022,"Robledillo de Gata",4,2850
2022,"Robledillo de la Vera",5,4980
2022,"Robledillo de Trujillo",2,1283
2022,"Robledollano",4,489
2022,"Romangordo",4,1759
2022,"Rosalejo",5,4234
2022,"Ruanes",1,2355
2022,"Salorino",9,7031
2022,"Salvatierra de Santiago",4,2858
2022,"San Martín de Trevejo",7,7281
2022,"Santa Ana",3,1531
2022,"Santa Cruz de la Sierra",3,2605
2022,"Santa Cruz de Paniagua",6,4744
2022,"Santa Marta de Magasca",3,2328
2022,"Santiago de Alcántara",6,3204
2022,"Santiago del Campo",8,3868
2022,"Santibáñez el Alto",8,2825
2022,"Santibáñez el Bajo",5,5168
2022,"Saucedilla",1,1634
2022,"Segura de Toro",2,2379
2022,"Serradilla",13,3900
2022,"Serrejón",4,1705
2022,"Sierra de Fuentes",15,14187
2022,"Talaván",4,6139
2022,"Talaveruela de la Vera",3,4925
2022,"Talayuela",23,32970
2022,"Tejeda de Tiétar",7,5959
2022,"Tiétar",6,3454
2022,"Toril",2,2094
2022,"Tornavacas",6,8517
2022,"Torno, El",7,12131
2022,"Torre de Don Miguel",6,3996
2022,"Torre de Santa María",3,3049
2022,"Torrecilla de los Ángeles",1,2219
2022,"Torrecillas de la Tiesa",5,7376
2022,"Torrejón el Rubio",7,8997
2022,"Torrejoncillo",18,17114
2022,"Torremenga",5,5061
2022,"Torremocha",3,1315
2022,"Torreorgaz",10,11402
2022,"Torrequemada",7,10100
2022,"Trujillo",80,137643
2022,"Valdastillas",5,6877
2022,"Valdecañas de Tajo",1,976
2022,"Valdefuentes",4,3377
2022,"Valdehúncar",3,2395
2022,"Valdelacasa de Tajo",2,3008
2022,"Valdemorales",1,476
2022,"Valdeobispo",7,6362
2022,"Valencia de Alcántara",52,93317
2022,"Valverde de la Vera",5,4667
2022,"Valverde del Fresno",12,9441
2022,"Vegaviana",4,6688
2022,"Viandar de la Vera",1,2706
2022,"Villa del Campo",2,3742
2022,"Villa del Rey",1,648
2022,"Villamesías",6,0
2022,"Villamiel",5,8134
2022,"Villanueva de la Sierra",2,2327
2022,"Villanueva de la Vera",12,32475
2022,"Villar de Plasencia",3,5440
2022,"Villar del Pedroso",8,18852
2022,"Villasbuenas de Gata",6,8738
2022,"Zarza de Granadilla",11,14657
2022,"Zarza de Montánchez",3,3150
2022,"Zarza la Mayor",9,3689
2022,"Zorita",3,6390
