"year","mun","cont","kg"
2021,"Avinyonet del Penedès",17,61890
2021,"Cabanyes, Les",9,27480
2021,"Castellet i la Gornal",29,102130
2021,"Castellví de la Marca",21,50620
2021,"Font-rubí",19,70870
2021,"Gelida",42,194520
2021,"Granada, La",18,76550
2021,"Mediona",0,64040
2021,"Olèrdola",39,110800
2021,"Olesa de Bonesvalls",18,54490
2021,"Pacs del Penedès",14,31380
2021,"Pla del Penedès, El",16,50710
2021,"Pontons",16,14980
2021,"Puigdàlber",6,21000
2021,"Sant Cugat Sesgarrigues",11,44940
2021,"Sant Llorenç d'Hortons",27,66500
2021,"Sant Martí Sarroca",28,147100
2021,"Sant Pere de Riudebitlles",15,75740
2021,"Sant Quintí de Mediona",14,64040
2021,"Sant Sadurní d'Anoia",70,481160
2021,"Santa Fe del Penedès",6,27380
2021,"Santa Margarida i els Monjos",65,213180
2021,"Subirats",35,156340
2021,"Torrelavit",7,44400
2021,"Torrelles de Foix",17,56860
2021,"Vilafranca del Penedès",186,970940
2021,"Vilobí del Penedès",18,57120
