"year","mun","cont","kg"
2023,"Agullana",8,27559
2023,"Albanyà",5,11367
2023,"Armentera, L'",8,41748
2023,"Avinyonet de Puigventós",9,40905
2023,"Bàscara",14,36377
2023,"Biure",6,6101
2023,"Boadella i les Escaules",4,13161
2023,"Borrassà",12,15920
2023,"Cabanelles",7,14131
2023,"Cabanes",6,17740
2023,"Cadaqués",55,253140
2023,"Cantallops",9,32262
2023,"Capmany",11,46706
2023,"Castelló d'Empúries",125,704619
2023,"Cistella",4,11682
2023,"Colera",11,48401
2023,"Darnius",5,19561
2023,"Escala, L'",200,663440
2023,"Espolla",7,21037
2023,"Far d'Empordà, El",4,11169
2023,"Figueres",193,736480
2023,"Fortià",8,17400
2023,"Garrigàs",8,21648
2023,"Garriguella",12,52040
2023,"Jonquera, La",40,73980
2023,"Lladó",10,27869
2023,"Llançà",76,297568
2023,"Llers",17,52546
2023,"Maçanet de Cabrenys",15,47441
2023,"Masarac",4,10590
2023,"Mollet de Peralada",4,15500
2023,"Navata",24,60953
2023,"Ordis",5,11613
2023,"Palau de Santa Eulàlia",2,6135
2023,"Palau-saverdera",16,49392
2023,"Pau",6,23672
2023,"Pedret i Marzà",3,5511
2023,"Peralada",22,130104
2023,"Pont de Molins",10,26742
2023,"Pontós",3,11281
2023,"Port de la Selva, El",25,122015
2023,"Portbou",16,48817
2023,"Rabós",2,11543
2023,"Riumors",5,9713
2023,"Roses",144,1074093
2023,"Sant Climent Sescebes",9,18346
2023,"Sant Llorenç de la Muga",5,15799
2023,"Sant Miquel de Fluvià",8,22476
2023,"Sant Mori",2,9149
2023,"Sant Pere Pescador",76,238585
2023,"Santa Llogaia d'Àlguema",3,6040
2023,"Saus, Camallera i Llampaies",16,39108
2023,"Selva de Mar, La",2,16536
2023,"Siurana",7,13754
2023,"Terrades",6,11975
2023,"Torroella de Fluvià",10,24573
2023,"Vajol, La",2,5573
2023,"Ventalló",16,51886
2023,"Vila-sacra",8,19153
2023,"Vilabertran",5,14720
2023,"Viladamat",11,24101
2023,"Vilafant",36,125037
2023,"Vilajuïga",0,0
2023,"Vilamacolum",4,9215
2023,"Vilamalla",14,29566
2023,"Vilamaniscle",2,10181
2023,"Vilanant",5,13686
2023,"Vilaür",2,7329
