"year","mun","cont","kg"
2023,"Albiol, L'",8,14604
2023,"Aleixar, L'",5,25660
2023,"Alforja",18,53641
2023,"Almoster",11,35760
2023,"Arbolí",2,3521
2023,"Argentera, L'",3,3631
2023,"Borges del Camp, Les",10,59892
2023,"Botarell",6,31557
2023,"Cambrils",272,1455680
2023,"Capafonts",2,3003
2023,"Castellvell del Camp",17,82386
2023,"Colldejou",4,4395
2023,"Duesaigües",4,6142
2023,"Febró, La",1,1037
2023,"Maspujols",5,23367
2023,"Mont-roig del Camp",241,371035
2023,"Montbrió del Camp",20,84242
2023,"Prades",11,17908
2023,"Pratdip",11,19736
2023,"Reus",437,1693340
2023,"Riudecanyes",5,36825
2023,"Riudecols",10,33058
2023,"Riudoms",32,185900
2023,"Selva del Camp, La",16,156582
2023,"Vandellòs i l'Hospitalet de l'Infant",83,190650
2023,"Vilanova d'Escornalbou",5,16215
2023,"Vilaplana",5,15069
2023,"Vinyols i els Arcs",20,63413
