"year","mun","cont","kg"
2023,"Àger",15,21057
2023,"Albesa",11,33381
2023,"Algerri",9,10364
2023,"Alòs de Balaguer",2,3824
2023,"Artesa de Segre",42,81139
2023,"Avellanes i Santa Linya, Les",6,15436
2023,"Balaguer",104,255587
2023,"Baronia de Rialb, La",10,5816
2023,"Bellcaire d'Urgell",11,31275
2023,"Bellmunt d'Urgell",2,4362
2023,"Cabanabona",2,3714
2023,"Camarasa",15,27988
2023,"Castelló de Farfanya",6,8641
2023,"Cubells",6,14523
2023,"Foradada",5,5745
2023,"Ivars de Noguera",4,6303
2023,"Menàrguens",6,17929
2023,"Montgai",7,15873
2023,"Oliola",5,5959
2023,"Os de Balaguer",14,28297
2023,"Penelles",5,17798
2023,"Ponts",29,70031
2023,"Preixens",4,13588
2023,"Sentiu de Sió, La",6,9032
2023,"Térmens",12,31288
2023,"Tiurana",1,1999
2023,"Torrelameu",5,15894
2023,"Vallfogona de Balaguer",21,56535
2023,"Vilanova de l'Aguda",7,8156
2023,"Vilanova de Meià",10,11965
