"year","mun","cont","kg"
2023,"Villalpando",20,23465
2023,"Villalube",2,1433
2023,"Villamayor de Campos",6,11560
2023,"Villamor de los Escuderos",4,8906
2023,"Villanázar",8,9729
2023,"Villanueva de Azoague",3,435
2023,"Villanueva de Campeán",2,1565
2023,"Villanueva de las Peras",1,2278
2023,"Villanueva del Campo",14,15875
2023,"Villar de Fallaves",2,1882
2023,"Villar del Buey",11,8923
2023,"Villaralbo",11,13889
2023,"Villardeciervos",6,13012
2023,"Villardiegua de la Ribera",2,2826
2023,"Villárdiga",2,2265
2023,"Villardondiego",1,1976
2023,"Villarrín de Campos",2,3365
2023,"Villaseco del Pan",1,904
2023,"Villavendimio",2,2048
2023,"Villaveza de Valverde",1,0
2023,"Villaveza del Agua",3,1226
2023,"Viñas",4,3768
2023,"Zamora",272,749320
