"year","mun","cont","kg"
2022,"Aiguamúrcia",21,26736
2022,"Alcover",28,154430
2022,"Alió",4,13799
2022,"Bràfim",5,19113
2022,"Cabra del Camp",11,34888
2022,"Figuerola del Camp",2,9237
2022,"Garidells, Els",4,5453
2022,"Masó, La",3,7929
2022,"Milà, El",1,5258
2022,"Mont-ral",5,4813
2022,"Montferri",6,11657
2022,"Nulles",8,15051
2022,"Pla de Santa Maria, El",6,65101
2022,"Pont d'Armentera, El",7,13688
2022,"Puigpelat",9,33358
2022,"Querol",13,15914
2022,"Riba, La",8,15357
2022,"Rodonyà",8,14078
2022,"Rourell, El",5,10989
2022,"Vallmoll",22,54941
2022,"Valls",124,502940
2022,"Vila-rodona",11,39147
2022,"Vilabella",5,19781
