"year","mun","cont","kg"
2021,"Matallana de Torío",27,23491
2021,"Matanza",5,8257
2021,"Molinaseca",16,24346
2021,"Murias de Paredes",16,9125
2021,"Noceda del Bierzo",1,3723
2021,"Oencia",0,0
2021,"Omañas, Las",7,4269
2021,"Onzonilla",22,37916
2021,"Oseja de Sajambre",7,9327
2021,"Pajares de los Oteros",11,6608
2021,"Palacios de la Valduerna",5,6831
2021,"Palacios del Sil",9,3826
2021,"Páramo del Sil",14,17062
2021,"Peranzanes",0,1724
2021,"Pobladura de Pelayo García",7,5609
2021,"Pola de Gordón, La",36,41041
2021,"Ponferrada",236,871780
2021,"Posada de Valdeón",19,22901
2021,"Pozuelo del Páramo",6,4251
2021,"Prado de la Guzpeña",3,3172
2021,"Priaranza del Bierzo",8,8673
2021,"Prioro",2,3185
2021,"Puebla de Lillo",34,34456
2021,"Puente de Domingo Flórez",17,22768
2021,"Quintana del Castillo",19,17905
2021,"Quintana del Marco",5,3875
2021,"Quintana y Congosto",6,7880
2021,"Regueras de Arriba",3,1950
2021,"Reyero",1,2389
2021,"Riaño",12,19091
2021,"Riego de la Vega",15,15064
2021,"Riello",9,7471
2021,"Rioseco de Tapia",9,10816
2021,"Robla, La",31,42529
2021,"Roperuelos del Páramo",7,7501
2021,"Sabero",17,21058
2021,"Sahagún",50,45667
2021,"San Adrián del Valle",3,4003
2021,"San Andrés del Rabanedo",132,383953
2021,"San Cristóbal de la Polantera",12,16731
2021,"San Emiliano",15,9477
2021,"San Esteban de Nogales",3,4762
2021,"San Justo de la Vega",14,27063
2021,"San Millán de los Caballeros",4,2781
2021,"San Pedro Bercianos",5,7345
2021,"Sancedo",9,6938
2021,"Santa Colomba de Curueño",5,11488
2021,"Santa Colomba de Somoza",11,13581
2021,"Santa Cristina de Valmadrigal",4,4369
2021,"Santa Elena de Jamuz",16,24789
2021,"Santa María de la Isla",5,8837
2021,"Santa María de Ordás",3,6323
2021,"Santa María del Monte de Cea",7,10181
2021,"Santa María del Páramo",38,58268
2021,"Santa Marina del Rey",29,24518
2021,"Santas Martas",16,13946
2021,"Santiago Millas",6,12559
2021,"Santovenia de la Valdoncina",29,36764
2021,"Sariegos",46,72999
2021,"Sena de Luna",8,11277
2021,"Sobrado",1,1416
2021,"Soto de la Vega",20,21217
2021,"Soto y Amío",11,8188
2021,"Toral de los Guzmanes",9,8550
2021,"Toral de los Vados",29,44084
2021,"Toreno",35,32515
2021,"Torre del Bierzo",8,9421
2021,"Trabadelo",6,5208
2021,"Truchas",5,7236
2021,"Turcia",7,11163
2021,"Urdiales del Páramo",7,5757
2021,"Val de San Lorenzo",8,14151
2021,"Valdefresno",48,39653
2021,"Valdefuentes del Páramo",4,5282
2021,"Valdelugueros",13,5525
2021,"Valdemora",1,528
2021,"Valdepiélago",8,12052
2021,"Valdepolo",28,36926
2021,"Valderas",24,26316
2021,"Valderrey",10,9192
2021,"Valderrueda",26,24425
2021,"Valdesamario",4,2361
2021,"Valdevimbre",41,49990
2021,"Valencia de Don Juan",69,101593
2021,"Vallecillo",3,2014
2021,"Valverde de la Virgen",83,109068
2021,"Valverde-Enrique",2,2557
2021,"Vecilla, La",8,16676
2021,"Vega de Espinareda",17,35567
2021,"Vega de Infanzones",12,14210
2021,"Vega de Valcarce",12,6504
2021,"Vegacervera",12,9284
2021,"Vegaquemada",10,11859
2021,"Vegas del Condado",28,37473
2021,"Villablino",54,67649
2021,"Villabraz",2,1108
2021,"Villadangos del Páramo",17,23317
2021,"Villademor de la Vega",5,6647
2021,"Villafranca del Bierzo",35,72378
2021,"Villagatón",13,20089
2021,"Villamañán",19,30171
2021,"Villamandos",6,5065
2021,"Villamanín",15,24341
2021,"Villamartín de Don Sancho",2,5565
2021,"Villamejil",17,19602
2021,"Villamol",1,2282
2021,"Villamontán de la Valduerna",9,13479
2021,"Villamoratiel de las Matas",5,4312
2021,"Villanueva de las Manzanas",18,20998
2021,"Villaobispo de Otero",10,7428
2021,"Villaornate y Castro",5,7572
2021,"Villaquejida",17,10365
2021,"Villaquilambre",113,238081
2021,"Villarejo de Órbigo",39,75993
2021,"Villares de Órbigo",7,12450
2021,"Villasabariego",28,22815
2021,"Villaselán",3,2728
2021,"Villaturiel",36,40379
2021,"Villazala",17,13964
2021,"Villazanzo de Valderaduey",9,7190
2021,"Zotes del Páramo",6,10668
