"year","mun","cont","kg"
2023,"Adeje",300,3277020
2023,"Arafo",36,52800
2023,"Arico",48,135970
2023,"Arona",411,3286990
2023,"Buenavista del Norte",31,62630
2023,"Candelaria",155,285450
2023,"Fasnia",15,28240
2023,"Garachico",24,49260
2023,"Granadilla de Abona",294,848400
2023,"Guancha, La",37,43880
2023,"Guía de Isora",143,479800
2023,"Güímar",102,192830
2023,"Icod de los Vinos",133,177260
2023,"Matanza de Acentejo, La",64,92050
2023,"Orotava, La",257,423140
2023,"Puerto de la Cruz",204,1108690
2023,"Realejos, Los",198,327040
2023,"Rosario, El",123,209280
2023,"San Cristóbal de La Laguna",765,1551670
2023,"San Juan de la Rambla",39,42500
2023,"San Miguel de Abona",141,629200
2023,"Santa Cruz de Tenerife",1039,2468510
2023,"Santa Úrsula",83,142240
2023,"Santiago del Teide",64,544140
2023,"Sauzal, El",58,121330
2023,"Silos, Los",33,43070
2023,"Tacoronte",150,228380
2023,"Tanque, El",19,17820
2023,"Tegueste",72,119620
2023,"Victoria de Acentejo, La",49,43870
2023,"Vilaflor de Chasna",28,49610
