"year","mun","cont","kg"
2023,"Acebedo",7,6250
2023,"Algadefe",6,4061
2023,"Alija del Infantado",10,9882
2023,"Almanza",13,9318
2023,"Antigua, La",9,8174
2023,"Ardón",17,13009
2023,"Arganza",18,35463
2023,"Astorga",65,178405
2023,"Balboa",5,5403
2023,"Bañeza, La",69,111133
2023,"Barjas",3,0
2023,"Barrios de Luna, Los",6,4621
2023,"Bembibre",52,83532
2023,"Benavides",22,45125
2023,"Benuza",10,6785
2023,"Bercianos del Páramo",14,10991
2023,"Bercianos del Real Camino",5,5342
2023,"Berlanga del Bierzo",7,1353
2023,"Boca de Huérgano",16,20694
2023,"Boñar",40,36523
2023,"Borrenes",10,5531
2023,"Brazuelo",15,5904
2023,"Burgo Ranero, El",19,25172
2023,"Burón",14,12781
2023,"Bustillo del Páramo",19,16258
2023,"Cabañas Raras",19,18660
2023,"Cabreros del Río",8,9641
2023,"Cabrillanes",10,6601
2023,"Cacabelos",56,116434
2023,"Calzada del Coto",5,5541
2023,"Campazas",4,1922
2023,"Campo de Villavidel",4,2762
2023,"Camponaraya",44,75449
2023,"Candín",10,8489
2023,"Cármenes",5,5515
2023,"Carracedelo",51,52457
2023,"Carrizo",36,44900
2023,"Carrocera",14,17088
2023,"Carucedo",10,4748
2023,"Castilfalé",1,2247
2023,"Castrillo de Cabrera",6,1951
2023,"Castrillo de la Valduerna",4,3817
2023,"Castrocalbón",26,26194
2023,"Castrocontrigo",20,25954
2023,"Castropodame",7,9920
2023,"Castrotierra de Valmadrigal",4,1086
2023,"Cea",16,16102
2023,"Cebanico",8,2015
2023,"Cebrones del Río",7,5036
2023,"Chozas de Abajo",43,45253
2023,"Cimanes de la Vega",7,4129
2023,"Cimanes del Tejar",16,19445
2023,"Cistierna",45,69506
2023,"Congosto",3,14472
2023,"Corbillos de los Oteros",3,5207
2023,"Corullón",16,7235
2023,"Crémenes",26,25240
2023,"Cuadros",30,43698
2023,"Cubillas de los Oteros",9,2276
2023,"Cubillas de Rueda",17,11181
2023,"Cubillos del Sil",27,22057
2023,"Destriana",7,7420
2023,"Encinedo",3,2523
2023,"Ercina, La",19,20347
2023,"Escobar de Campos",1,685
2023,"Fabero",41,47795
2023,"Folgoso de la Ribera",15,29572
2023,"Fresno de la Vega",8,7763
2023,"Fuentes de Carbajal",4,1413
2023,"Garrafe de Torío",35,28065
2023,"Gordaliza del Pino",5,9125
2023,"Gordoncillo",7,13791
2023,"Gradefes",37,14743
2023,"Grajal de Campos",5,8833
2023,"Gusendos de los Oteros",5,3238
2023,"Hospital de Órbigo",24,28145
2023,"Igüeña",5,2405
2023,"Izagre",6,5445
2023,"Joarilla de las Matas",3,7327
