"year","mun","cont","kg"
2021,"Abajas",1,1170
2021,"Adrada de Haza",0,0
2021,"Aguas Cándidas",5,5210
2021,"Aguilar de Bureba",1,1277
2021,"Albillos",0,0
2021,"Alcocero de Mola",2,2141
2021,"Alfoz de Bricia",0,0
2021,"Alfoz de Quintanadueñas",15,32447
2021,"Alfoz de Santa Gadea",0,0
2021,"Altable",2,1103
2021,"Altos, Los",0,0
2021,"Ameyugo",7,8937
2021,"Anguix",0,0
2021,"Aranda de Duero",170,653894
2021,"Arandilla",2,2830
2021,"Arauzo de Miel",0,0
2021,"Arauzo de Salce",0,0
2021,"Arauzo de Torre",0,0
2021,"Arcos",0,0
2021,"Arenillas de Riopisuerga",2,4392
2021,"Arija",0,0
2021,"Arlanzón",13,24566
2021,"Arraya de Oca",2,2930
2021,"Atapuerca",5,12881
2021,"Ausines, Los",4,7335
2021,"Avellanosa de Muñó",0,0
2021,"Bahabón de Esgueva",0,0
2021,"Balbases, Los",5,28815
2021,"Baños de Valdearados",10,9896
2021,"Bañuelos de Bureba",1,775
2021,"Barbadillo de Herreros",0,0
2021,"Barbadillo del Mercado",0,0
2021,"Barbadillo del Pez",0,0
2021,"Barrio de Muñó",2,874
2021,"Barrios de Bureba, Los",8,16159
2021,"Barrios de Colina",3,8753
2021,"Basconcillos del Tozo",0,0
2021,"Bascuñana",2,2589
2021,"Belbimbre",2,1449
2021,"Belorado",30,62708
2021,"Berberana",5,9000
2021,"Berlangas de Roa",0,0
2021,"Berzosa de Bureba",1,908
2021,"Bozoó",3,3271
2021,"Brazacorta",1,3925
2021,"Briviesca",44,115113
2021,"Bugedo",4,9677
2021,"Buniel",0,0
2021,"Burgos",579,3269623
2021,"Busto de Bureba",2,4043
2021,"Cabañes de Esgueva",0,0
2021,"Cabezón de la Sierra",0,0
2021,"Caleruega",4,11843
2021,"Campillo de Aranda",2,2462
2021,"Campolara",0,0
2021,"Canicosa de la Sierra",5,11280
2021,"Cantabrana",1,3758
2021,"Carazo",0,0
2021,"Carcedo de Bureba",3,5761
2021,"Carcedo de Burgos",0,0
2021,"Cardeñadijo",0,0
2021,"Cardeñajimeno",0,0
2021,"Cardeñuela Riopico",3,5303
2021,"Carrias",1,740
2021,"Cascajares de Bureba",1,2273
2021,"Cascajares de la Sierra",0,0
2021,"Castellanos de Castro",2,2399
2021,"Castil de Peones",1,1410
2021,"Castildelgado",4,1581
2021,"Castrillo de la Reina",3,7669
2021,"Castrillo de la Vega",1,0
2021,"Castrillo de Riopisuerga",2,5603
2021,"Castrillo del Val",1,0
2021,"Castrillo Mota de Judíos",2,813
2021,"Castrojeriz",9,26732
2021,"Cavia",0,0
2021,"Cayuela",0,0
2021,"Cebrecos",1,2522
2021,"Celada del Camino",0,0
2021,"Cerezo de Río Tirón",9,47996
2021,"Cerratón de Juarros",4,2896
2021,"Ciadoncha",2,4169
2021,"Cillaperlata",0,0
2021,"Cilleruelo de Abajo",0,0
2021,"Cilleruelo de Arriba",1,1941
2021,"Ciruelos de Cervera",3,6173
2021,"Cogollos",0,0
2021,"Condado de Treviño",43,55256
2021,"Contreras",0,0
2021,"Coruña del Conde",1,2339
2021,"Covarrubias",0,0
2021,"Cubillo del Campo",0,0
2021,"Cubo de Bureba",2,6111
2021,"Cueva de Roa, La",0,0
2021,"Cuevas de San Clemente",0,0
2021,"Encío",2,1528
2021,"Espinosa de Cervera",1,3579
2021,"Espinosa de los Monteros",23,47235
2021,"Espinosa del Camino",1,784
2021,"Estépar",0,0
2021,"Fontioso",0,0
2021,"Frandovínez",0,0
2021,"Fresneda de la Sierra Tirón",2,8385
2021,"Fresneña",4,4843
2021,"Fresnillo de las Dueñas",9,3082
2021,"Fresno de Río Tirón",4,13005
2021,"Fresno de Rodilla",1,2255
2021,"Frías",0,0
2021,"Fuentebureba",4,4671
2021,"Fuentecén",1,0
2021,"Fuentelcésped",4,4536
2021,"Fuentelisendo",0,0
2021,"Fuentemolinos",0,0
2021,"Fuentenebro",2,3159
2021,"Fuentespina",9,20815
2021,"Galbarros",0,0
2021,"Gallega, La",0,0
2021,"Grijalba",1,3911
2021,"Grisaleña",2,2234
2021,"Gumiel de Izán",1,3047
2021,"Gumiel de Mercado",1,0
2021,"Hacinas",0,0
2021,"Haza",0,0
2021,"Hontanas",2,1187
2021,"Hontangas",0,0
2021,"Hontoria de la Cantera",0,0
2021,"Hontoria de Valdearados",3,7319
2021,"Hontoria del Pinar",0,0
2021,"Hormazas, Las",2,4561
2021,"Hornillos del Camino",0,0
2021,"Horra, La",0,0
2021,"Hortigüela",0,0
2021,"Hoyales de Roa",1,616
2021,"Huérmeces",5,4340
2021,"Huerta de Arriba",0,0
2021,"Huerta de Rey",0,0
2021,"Humada",9,11892
2021,"Hurones",1,3727
2021,"Ibeas de Juarros",27,60210
2021,"Ibrillos",1,1090
2021,"Iglesiarrubia",0,0
2021,"Iglesias",0,0
2021,"Isar",0,0
2021,"Itero del Castillo",3,1580
2021,"Jaramillo de la Fuente",0,0
2021,"Jaramillo Quemado",0,0
2021,"Junta de Traslaloma",12,9375
