"year","mun","cont","kg"
2022,"Abia de la Obispalía",1,861
2022,"Acebrón, El",1,2292
2022,"Alarcón",3,6274
2022,"Albaladejo del Cuende",1,943
2022,"Albalate de las Nogueras",3,5297
2022,"Albendea",1,1625
2022,"Alberca de Záncara, La",5,8375
2022,"Alcalá de la Vega",2,3978
2022,"Alcantud",1,1062
2022,"Alcázar del Rey",4,2583
2022,"Alcohujate",1,1151
2022,"Alconchel de la Estrella",1,451
2022,"Algarra",1,1652
2022,"Aliaguilla",3,6161
2022,"Almarcha, La",3,3730
2022,"Almendros",2,3333
2022,"Almodóvar del Pinar",2,2353
2022,"Almonacid del Marquesado",1,3896
2022,"Altarejos",1,1411
2022,"Arandilla del Arroyo",1,1567
2022,"Arcas",12,12990
2022,"Arcos de la Sierra",1,1550
2022,"Arguisuelas",1,2016
2022,"Arrancacepas",1,455
2022,"Atalaya del Cañavate",8,4566
2022,"Barajas de Melo",13,18075
2022,"Barchín del Hoyo",1,1249
2022,"Bascuñana de San Pedro",1,330
2022,"Beamud",1,1540
2022,"Belinchón",5,4136
2022,"Belmonte",11,16560
2022,"Belmontejo",1,1839
2022,"Beteta",6,6394
2022,"Boniches",2,4436
2022,"Buciegas",1,0
2022,"Buenache de Alarcón",1,1677
2022,"Buenache de la Sierra",1,1374
2022,"Buendía",7,5404
2022,"Campillo de Altobuey",5,16839
2022,"Campillos-Paravientos",2,3821
2022,"Campillos-Sierra",1,2077
2022,"Campos del Paraíso",10,13929
2022,"Cañada del Hoyo",2,1923
2022,"Cañada Juncosa",1,2193
2022,"Canalejas del Arroyo",1,1347
2022,"Cañamares",2,4946
2022,"Cañavate, El",2,1861
2022,"Cañaveras",6,4845
2022,"Cañaveruelas",1,1517
2022,"Cañete",11,18136
2022,"Cañizares",5,7238
2022,"Carboneras de Guadazaón",11,8949
2022,"Cardenete",5,8608
2022,"Carrascosa",1,1097
2022,"Carrascosa de Haro",1,977
2022,"Casas de Benítez",4,8205
2022,"Casas de Fernando Alonso",4,6048
2022,"Casas de Garcimolina",1,2098
2022,"Casas de Guijarro",1,2339
2022,"Casas de Haro",10,12894
2022,"Casas de los Pinos",10,17570
2022,"Casasimarro",12,31253
2022,"Castejón",1,1390
2022,"Castillejo de Iniesta",3,3012
2022,"Castillejo-Sierra",1,734
2022,"Castillo de Garcimuñoz",1,1430
2022,"Castillo-Albaráñez",1,0
2022,"Cervera del Llano",3,3012
2022,"Chillarón de Cuenca",4,5339
2022,"Chumillas",1,1068
2022,"Cierva, La",1,1484
2022,"Cuenca",225,713128
2022,"Cueva del Hierro",1,377
2022,"Enguídanos",2,2184
2022,"Fresneda de Altarejos",1,996
2022,"Fresneda de la Sierra",1,1371
2022,"Frontera, La",2,2623
2022,"Fuente de Pedro Naharro",12,15413
2022,"Fuentelespino de Haro",2,3879
2022,"Fuentelespino de Moya",1,1409
2022,"Fuentenava de Jábaga",7,11552
2022,"Fuentes",1,2081
2022,"Fuertescusa",3,4681
2022,"Gabaldón",1,822
2022,"Garaballa",2,2393
2022,"Gascueña",1,673
2022,"Graja de Campalbo",1,1521
2022,"Graja de Iniesta",3,6943
2022,"Henarejos",1,2642
2022,"Herrumblar, El",3,7000
2022,"Hinojosa, La",1,517
2022,"Hinojosos, Los",4,6601
2022,"Hito, El",1,1234
2022,"Honrubia",8,12256
2022,"Hontanaya",1,2539
2022,"Hontecillas",2,1821
2022,"Horcajo de Santiago",14,26907
2022,"Huélamo",2,2772
2022,"Huelves",1,642
2022,"Huérguina",1,954
2022,"Huerta de la Obispalía",2,870
2022,"Huerta del Marquesado",1,2076
2022,"Huete",20,19855
2022,"Iniesta",18,63667
2022,"Laguna del Marquesado",1,1656
2022,"Lagunaseca",1,785
2022,"Landete",5,9401
2022,"Ledaña",8,17414
2022,"Leganiel",1,1789
2022,"Majadas, Las",3,4019
2022,"Mariana",5,2533
2022,"Masegosa",2,786
2022,"Mesas, Las",9,14082
2022,"Minglanilla",12,18594
2022,"Mira",3,9005
2022,"Monreal del Llano",4,2359
2022,"Montalbanejo",1,479
2022,"Montalbo",4,5770
2022,"Monteagudo de las Salinas",1,1609
2022,"Mota de Altarejos",1,942
2022,"Mota del Cuervo",18,59090
2022,"Motilla del Palancar",35,82380
2022,"Moya",3,3531
2022,"Narboneta",1,2364
2022,"Olivares de Júcar",1,1860
2022,"Olmeda de la Cuesta",1,673
2022,"Olmeda del Rey",1,1067
2022,"Olmedilla de Alarcón",3,2039
2022,"Olmedilla de Eliz",1,232
2022,"Osa de la Vega",2,4731
2022,"Pajarón",1,1111
2022,"Pajaroncillo",1,1111
2022,"Palomares del Campo",3,4301
2022,"Palomera",2,3827
2022,"Paracuellos",1,2324
2022,"Paredes",2,804
2022,"Parra de las Vegas, La",2,2276
2022,"Pedernoso, El",4,6534
2022,"Pedroñeras, Las",27,71219
2022,"Peral, El",2,3846
2022,"Peraleja, La",2,2010
2022,"Pesquera, La",2,1844
2022,"Picazo, El",6,13818
2022,"Pinarejo",2,1226
2022,"Pineda de Gigüela",1,950
2022,"Piqueras del Castillo",1,876
2022,"Portalrubio de Guadamejud",1,1041
2022,"Portilla",2,1451
2022,"Poyatos",3,3121
2022,"Pozoamargo",4,8932
2022,"Pozorrubielos de la Mancha",2,2833
2022,"Pozorrubio de Santiago",1,3141
2022,"Pozuelo, El",2,2850
2022,"Priego",4,9110
2022,"Provencio, El",23,38949
2022,"Puebla de Almenara",1,1806
2022,"Puebla del Salvador",0,2015
2022,"Quintanar del Rey",19,53771
2022,"Rada de Haro",1,903
2022,"Reíllo",1,1560
2022,"Rozalén del Monte",1,1517
2022,"Saceda-Trasierra",1,2330
2022,"Saelices",3,3706
2022,"Salinas del Manzano",1,1915
2022,"Salmeroncillos",2,2049
2022,"Salvacañete",1,4820
2022,"San Clemente",34,85445
2022,"San Lorenzo de la Parrilla",8,5012
2022,"San Martín de Boniches",1,975
2022,"San Pedro Palmiches",1,1189
2022,"Santa Cruz de Moya",6,8727
2022,"Santa María de los Llanos",5,6620
2022,"Santa María del Campo Rus",3,6905
2022,"Santa María del Val",1,420
2022,"Sisante",10,13117
2022,"Solera de Gabaldón",1,1067
2022,"Sotorribas",13,12843
2022,"Talayuelas",7,14763
2022,"Tarancón",64,161422
2022,"Tébar",2,5361
2022,"Tejadillos",1,2438
2022,"Tinajas",2,1585
2022,"Torralba",2,2832
2022,"Torrejoncillo del Rey",8,9269
2022,"Torrubia del Campo",1,2265
2022,"Torrubia del Castillo",1,1293
2022,"Tragacete",5,4163
2022,"Tresjuncos",4,4511
2022,"Tribaldos",1,2663
2022,"Uclés",7,12205
2022,"Uña",3,4312
2022,"Valdecolmenas, Los",3,1774
2022,"Valdemeca",2,4313
2022,"Valdemorillo de la Sierra",1,542
2022,"Valdemoro-Sierra",2,1904
2022,"Valdeolivas",3,3323
2022,"Valdetórtola",2,1827
2022,"Valeras, Las",5,6716
2022,"Valhermoso de la Fuente",2,871
2022,"Valle de Altomira, El",5,4517
2022,"Valsalobre",1,726
2022,"Valverde de Júcar",6,8005
2022,"Valverdejo",1,692
2022,"Vara de Rey",3,7532
2022,"Vega del Codorno",1,5698
2022,"Vellisca",2,3554
2022,"Villaconejos de Trabaque",1,1766
2022,"Villaescusa de Haro",3,2894
2022,"Villagarcía del Llano",4,10481
2022,"Villalba de la Sierra",6,9198
2022,"Villalba del Rey",3,5576
